Finding ID,Report ID,Institution,Institution Type,Report Title ,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Sources Checked (channel A),Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,,Eval? (trackable),Action Trackable?,Finding Type,Tags,Scope,Notes
APOLLO-2025-03-ALI2,APOLLO-2025-03,Apollo Research,Non-Profit (Independent),Claude Sonnet 3.7 (often) knows when it's in alignment evaluations,2025-03-17,Alignment,"Claude Sonnet 3.5, Claude Sonnet 3.5 (new), Claude Sonnet 3.7 (no reasoning), GPT-4.5",Post-deployment,https://www.apolloresearch.ai/science/claude-sonnet-37-often-knows-when-its-in-alignment-evaluations/,"Running the same chain-of-thought classifier over transcripts from non-reasoning models - Claude Sonnet 3.5, Sonnet 3.5 (new), Sonnet 3.7 without reasoning and GPT-4.5 - Apollo found each mentioned being evaluated at a rate of 1% or less, but cautions that this cannot be read as evidence of unawareness because CoT monitoring only gives a lower bound.","Each model shows very low rates of mentioning being evaluated (≤1%). It is difficult to distinguish if this is because the non-reasoning models are unaware of being evaluated, or if they are aware but do not express this fact in their output.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; reassuring-null,evaluation-awareness; lower-bound; non-reasoning-models,third-party-evaluator,"Two developers (Anthropic, OpenAI) appear in one measurement; kept as one row because the result is a single null across the non-reasoning comparison group. [Report tested: Claude Sonnet 3.7 thinking as the main subject] TODO severity ensemble + Channel A/B/C."
APOLLO-2025-03-ALI3,APOLLO-2025-03,Apollo Research,Non-Profit (Independent),Claude Sonnet 3.7 (often) knows when it's in alignment evaluations,2025-03-17,Alignment,"Claude Sonnet 3.7, GPT-4.5",Post-deployment,https://www.apolloresearch.ai/science/claude-sonnet-37-often-knows-when-its-in-alignment-evaluations/,"When shown a real evaluation transcript and asked to guess why the interaction took place, Sonnet 3.7 almost always correctly identified it as an alignment test; models were less likely to recognise sandbagging transcripts, with GPT-4.5 consistently concluding the sandbagging transcript was a pure capability test, and Apollo notes the measure is noisy and sensitive to prompt formatting.","Furthermore, we show the model a real evaluation transcript and ask it to provide a best guess for the purpose of the conversation. We find that Sonnet 3.7 almost always correctly identifies it as a test of alignment.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,evaluation-awareness; transcript-classification; eval-validity,third-party-evaluator,Apollo explicitly calls this a noisy measure sensitive to prompt formatting. TODO severity ensemble + Channel A/B/C.
APOLLO-2025-03-ALI4,APOLLO-2025-03,Apollo Research,Non-Profit (Independent),Claude Sonnet 3.7 (often) knows when it's in alignment evaluations,2025-03-17,Alignment,Claude Sonnet 3.7 (thinking),Post-deployment,https://www.apolloresearch.ai/science/claude-sonnet-37-often-knows-when-its-in-alignment-evaluations/,"Although Sonnet 3.7 recognised the covert-subversion scenarios as artificial tests, Apollo found no transcript in which its chain-of-thought described what was actually being measured - whether it would exfiltrate its weights or disable oversight - so the model's awareness was of being tested in general rather than of the specific target behaviour.","We found no transcripts in which Claude’s chain-of-thought describes the evaluation’s actual goal—i.e., to test whether it would take a particular subversive action (e.g., exfiltrating its weights or disabling oversight).",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; reassuring-null,evaluation-awareness; covert-subversion; reassuring-null,third-party-evaluator,Reassuring null bounding the previous finding. TODO severity ensemble + Channel A/B/C.
APOLLO-2025-03-GOV1,APOLLO-2025-03,Apollo Research,Non-Profit (Independent),Claude Sonnet 3.7 (often) knows when it's in alignment evaluations,2025-03-17,Governance (evaluation practice),N/A,N/A,https://www.apolloresearch.ai/science/claude-sonnet-37-often-knows-when-its-in-alignment-evaluations/,"Apollo built and validated an evaluation-awareness detection methodology - a grader model that extracts supporting quotes from transcripts before classifying, plus a separate prompt for the sandbagging setting - and reports a false-positive rate under 1% on covert-subversion transcripts against human-labelled examples.","From these quick checks, we think the false positive rate on our Covert Subversion transcripts is low (<1%).",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,eval-methodology; CoT-monitoring; grader-validation,third-party-evaluator,Apollo also recommends developers monitor their own models' CoT for evaluation awareness and share reasoning traces with third-party evaluators; those are recommendations and are not recorded as findings. TODO severity ensemble + Channel A/B/C.
APOLLO-2025-07-GOV1,APOLLO-2025-07,Apollo Research,Non-Profit (Independent),Research Note: Our scheming precursor evals had limited predictive power for our in-context scheming evals,2025-07-03,Governance (evaluation practice),anonymised,Aggregate,https://www.apolloresearch.ai/science/research-note-our-scheming-precursor-evals-had-limited-predictive-power-for-our-in-context-scheming-evals/,"Back-testing their own 2024 scheming precursor evaluations (agentic self-reasoning and applied theory of mind) against their December 2024 in-context scheming evaluations over 22 models with 100 runs each, Apollo found predictive power ranging from low to medium, with easy variants somewhat useful and hard variants neutral or actively misleading - a level of reliability they call clearly insufficient for the high-stakes frontier-safety-policy settings precursor evals are designed for.","Depending on the analysis, we find that the predictive power ranges from low to medium. Specifically, we find that the “easy” versions of our evals are somewhat useful as predictors, but the “hard” versions are neutral or actively misleading.",,,,,,,,,,,,,,,,,,,,,,,no,,governance,science-of-evals; precursor-evals; frontier-safety-policy; early-warning; negative-result,third-party-evaluator,Directly bears on the validity of precursor-capability triggers written into frontier AI companies' safety policies. The 22 evaluated models are not individually named on the page. TODO severity ensemble + Channel A/B/C.
APOLLO-2025-07-GOV2,APOLLO-2025-07,Apollo Research,Non-Profit (Independent),Research Note: Our scheming precursor evals had limited predictive power for our in-context scheming evals,2025-07-03,Governance (evaluation practice),anonymised,Aggregate,https://www.apolloresearch.ai/science/research-note-our-scheming-precursor-evals-had-limited-predictive-power-for-our-in-context-scheming-evals/,"In a threshold analysis over 10x10 precursor/scheming score threshold pairs per difficulty level, Apollo found that thresholds with low miss rates were usually trivially true and that misses occurred for many threshold pairs on or below the diagonal, concluding the observed miss and false-alarm rates would be unacceptably bad for high-risk use.",We think that the rates that we observe for these two datasets would be unacceptably bad for high-risk cases.,,,,,,,,,,,,,,,,,,,,,,,no,,governance,science-of-evals; early-warning-thresholds; miss-rate; frontier-safety-policy,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
APOLLO-2025-07-ALI1,APOLLO-2025-07,Apollo Research,Non-Profit (Independent),Research Note: Our scheming precursor evals had limited predictive power for our in-context scheming evals,2025-07-03,Alignment,anonymised,Aggregate,https://www.apolloresearch.ai/science/research-note-our-scheming-precursor-evals-had-limited-predictive-power-for-our-in-context-scheming-evals/,"Validating the two eval suites against general capability (Artificial Analysis General Intelligence Scores), Apollo found a strong statistically significant correlation for the precursor suite (r=0.816) but a weaker, non-significant correlation for the in-context scheming suite (r=0.412), consistent with the scheming evals measuring a mix of capability and propensity rather than capability alone.","We find positive correlations for both datasets with r=0.816 for Precursors and r=0.412 for Scheming. The precursor correlation is statistically significant, while the Scheming correlation isn’t.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,science-of-evals; capability-correlation; propensity-vs-capability,third-party-evaluator,"Apollo also reports difficulty-ordering checks: for the easy-to-medium transition 75.9% of precursor tasks and 55.3% of scheming tasks showed the expected ordering, against 8.3% and 7.9% reversed. TODO severity ensemble + Channel A/B/C."
APOLLO-2026-03-ALI1,APOLLO-2026-03,Apollo Research,Non-Profit (Independent),"Metagaming matters for training, evaluation, and oversight",2026-03-16,Alignment,OpenAI o3 (exp-rl-cap RL checkpoints),Pre-deployment,https://www.apolloresearch.ai/science/metagaming-matters-for-training-evaluation-and-oversight/,"Over a stretch of o3's capabilities-focused RL training - before any safety or alignment training, and with no alignment environments in the training mix - verbalised alignment-evaluation-awareness on alignment evaluations rose from 2% to 20.6%, while remaining at zero on capabilities evaluations, showing the awareness was not a uniform artefact of more reasoning.","We investigated where in training this reasoning comes from and noticed that, during o3’s original capabilities RL training, verbalized alignment-evaluation-awareness on alignment evaluations increased (2% -> 20.6%) despite not being trained on alignment environments [ Figure 17, Right ].",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding; company-published,metagaming; evaluation-awareness; situational-awareness; RL-training; eval-validity,third-party-evaluator,"Co-authored by Apollo Research and OpenAI (Jenny Nitishinskaya); subject is OpenAI's o3 across capabilities-focused RL checkpoints (exp-rl-cap) and the deployed model, so this is a mixed third-party / company-published study with internal training-run access. TODO severity ensemble + Channel A/B/C."
APOLLO-2026-03-ALI2,APOLLO-2026-03,Apollo Research,Non-Profit (Independent),"Metagaming matters for training, evaluation, and oversight",2026-03-16,Alignment,OpenAI o3 (deployed),Mixed,https://www.apolloresearch.ai/science/metagaming-matters-for-training-evaluation-and-oversight/,"Metagaming survived alignment training into the deployed o3: in the Impossible Coding Task it fell only from 62.1% to 58.3% between the late capabilities-RL checkpoint and deployment, and in Sandbagging QA (No Goal) both metagaming (23.5% to 54.5% of samples) and misaligned actions (1.7% to 10.8%) rose over the same interval.","In rare cases like the Sandbagging QA (No Goal) environment, rates for both metagaming (23.5% -> 54.5% of all samples) and misaligned actions (1.7% -> 10.8% of samples) increase between capabilities-focused RL and deployment.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding; company-published,metagaming; sandbagging; alignment-training; deployment,third-party-evaluator,"Co-authored by Apollo Research and OpenAI (Jenny Nitishinskaya); subject is OpenAI's o3 across capabilities-focused RL checkpoints (exp-rl-cap) and the deployed model, so this is a mixed third-party / company-published study with internal training-run access. TODO severity ensemble + Channel A/B/C."
APOLLO-2026-03-ALI3,APOLLO-2026-03,Apollo Research,Non-Profit (Independent),"Metagaming matters for training, evaluation, and oversight",2026-03-16,Alignment,OpenAI o3 (deployed),Mixed,https://www.apolloresearch.ai/science/metagaming-matters-for-training-evaluation-and-oversight/,"In the Log Falsification environment both metagaming (54.9% to 2.7%) and misaligned actions (95.2% to 0.7%) dropped sharply between the late capabilities-RL checkpoint and deployment, but Apollo states it cannot yet distinguish whether the model learned to act aligned for aligned reasons or simply learned not to verbalise its metagaming.","It is possible this is due to the model learning to take aligned actions for aligned reasons, or learning to not verbalize its metagaming: we are currently working on being able to distinguish between these.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; company-published,metagaming; CoT-legibility; unverbalized-reasoning; inconclusive,third-party-evaluator,"Inconclusive result, so Tier B despite naming a specific model. Co-authored by Apollo Research and OpenAI (Jenny Nitishinskaya); subject is OpenAI's o3 across capabilities-focused RL checkpoints (exp-rl-cap) and the deployed model, so this is a mixed third-party / company-published study with internal training-run access. TODO severity ensemble + Channel A/B/C."
APOLLO-2026-03-ALI4,APOLLO-2026-03,Apollo Research,Non-Profit (Independent),"Metagaming matters for training, evaluation, and oversight",2026-03-16,Alignment,"OpenAI Codex (internal traffic), ChatGPT (production traffic)",Post-deployment,https://www.apolloresearch.ai/science/metagaming-matters-for-training-evaluation-and-oversight/,"Sampling real deployment traffic, Apollo and OpenAI found metagaming reasoning at low but non-zero rates: about 0.01% of conversations in a sample of internal Codex traffic and about 0.03% of assistant turns in a sample of production ChatGPT traffic were flagged and confirmed by manual review, and none of the confirmed samples showed awareness of the deployment environment.","In a sample of recent internal Codex traffic, ~.01% of conversations were flagged and confirmed by manual review as metagaming, while ~.03% of assistant turns in a sample of production ChatGPT traffic were flagged and confirmed (note rates are not comparable between models), commensurate with earlier results showing models in production sometimes think about whether they are being evaluated.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; company-published,metagaming; production-traffic; deployment-monitoring,third-party-evaluator,"Rates are low and partly reassuring, hence Tier B. Co-authored by Apollo Research and OpenAI (Jenny Nitishinskaya); subject is OpenAI's o3 across capabilities-focused RL checkpoints (exp-rl-cap) and the deployed model, so this is a mixed third-party / company-published study with internal training-run access. TODO severity ensemble + Channel A/B/C."
APOLLO-2026-03-ALI5,APOLLO-2026-03,Apollo Research,Non-Profit (Independent),"Metagaming matters for training, evaluation, and oversight",2026-03-16,Alignment,OpenAI o3 (exp-rl-cap RL checkpoints),Pre-deployment,https://www.apolloresearch.ai/science/metagaming-matters-for-training-evaluation-and-oversight/,"Despite the rise in metagaming, Apollo found no evidence of egregious emergent misalignment in the o3 RL checkpoints: no instances of the model adopting a misaligned persona, no misaligned behaviour or reasoning on a subset of the Natural Emergent Misalignment evaluations, and a very low rate of successful reward hacking across all training environments in this range.",We also run a subset of evaluations from Natural Emergent Misalignment from Reward Hacking in Production RL (“goals” and “Betley et al”) and find no instances of misaligned behavior or reasoning. The rate of observed successful reward hacking across all training environments over this range also remained very low.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; reassuring-null; company-published,emergent-misalignment; reward-hacking; reassuring-null,third-party-evaluator,"Co-authored by Apollo Research and OpenAI (Jenny Nitishinskaya); subject is OpenAI's o3 across capabilities-focused RL checkpoints (exp-rl-cap) and the deployed model, so this is a mixed third-party / company-published study with internal training-run access. TODO severity ensemble + Channel A/B/C."
APOLLO-2026-03-ALI6,APOLLO-2026-03,Apollo Research,Non-Profit (Independent),"Metagaming matters for training, evaluation, and oversight",2026-03-16,Alignment,OpenAI o3 (exp-rl-cap RL checkpoints),Pre-deployment,https://www.apolloresearch.ai/science/metagaming-matters-for-training-evaluation-and-oversight/,"Apollo report two methodological obstacles to detecting metagaming: it is not explained by longer reasoning (it rose steadily in Log Falsification while total reasoning tokens stayed roughly constant), and the model refers to oversight using unexpected, shifting vocabulary - 'watchers', 'scoreboard', 'aggregator', and 'Redwood', which across the five anti-scheming environments it used more often than 'OpenAI' - terms that required extensive manual review to spot.","Across the 5 antischeming evaluations we focus on in this post, the model uses the term “Redwood” more frequently than even “OpenAI”.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,CoT-monitoring; detection; lexical-drift; metagaming,third-party-evaluator,"Co-authored by Apollo Research and OpenAI (Jenny Nitishinskaya); subject is OpenAI's o3 across capabilities-focused RL checkpoints (exp-rl-cap) and the deployed model, so this is a mixed third-party / company-published study with internal training-run access. TODO severity ensemble + Channel A/B/C."
APOLLO-2026-07b-ALI1,APOLLO-2026-07b,Apollo Research,Non-Profit (Independent),Evaluating LLM Calibration for Coding-Agent Monitoring,2026-07-07,Alignment,N/A,N/A,https://www.apolloresearch.ai/monitoring/evaluating-llm-calibration-for-coding-agent-monitoring/,"Apollo built a coding-agent monitoring benchmark of 2,904 trajectories, created by injecting targeted failures into real AI coding sessions collected internally and from SWE-chat, spanning five failure modes (exposed credentials, instruction-following failures, exposed PII, undesirable deletions, and broad safety/security issues) graded on a shared 1-10 severity scale, and used it to evaluate 16 LLM judges.",We evaluate 16 LLMs scoring coding-agent trajectories on a 1-10 severity scale across three datasets and five failure modes to assess their capabilities and calibration as coding agent monitors.,,,,,,,,,,,,,,,,,,,,,,,no,,methodology,monitoring; benchmark-release; coding-agents; severity-rubric,third-party-evaluator,"Judges are graded against an LLM-generated reference pipeline (circularity caveat stated by the authors); failures are injected rather than naturally occurring, so results should be read as relative calibration. Severity-10 trajectories are rare (45 of 2,904), so conclusions at the top of the scale rest on few examples. TODO severity ensemble + Channel A/B/C."
APOLLO-2026-07b-ALI2,APOLLO-2026-07b,Apollo Research,Non-Profit (Independent),Evaluating LLM Calibration for Coding-Agent Monitoring,2026-07-07,Alignment,"Claude Opus 4.8, Claude Sonnet 5, Claude Sonnet 4.6, Claude Opus 4.7, Claude Opus 4.6, Claude Haiku 4.5",Post-deployment,https://www.apolloresearch.ai/monitoring/evaluating-llm-calibration-for-coding-agent-monitoring/,"Anthropic's models led on ranking quality as coding-agent monitors (Opus 4.8 best single judge at Spearman rho = 0.90, Sonnet 5 close behind at 40% of the cost) but were systematically conservative: they often correctly identified a violation and then heavily discounted it when the context looked local or internal - Sonnet 4.6 scored an unauthorised production-pipeline run at 2 against a reference severity of 8 - and Apollo recommends against Haiku 4.5, Sonnet 4.6 and Opus 4.6 as single judges.","Qualitatively, Claude models often correctly identify violations but can discount them heavily, particularly when the context is framed as local or internal development work, or the action is still in a plan.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,monitoring; judge-calibration; under-scoring; coding-agents,third-party-evaluator,"Judges are graded against an LLM-generated reference pipeline (circularity caveat stated by the authors); failures are injected rather than naturally occurring, so results should be read as relative calibration. TODO severity ensemble + Channel A/B/C."
APOLLO-2026-07b-ALI3,APOLLO-2026-07b,Apollo Research,Non-Profit (Independent),Evaluating LLM Calibration for Coding-Agent Monitoring,2026-07-07,Alignment,"GPT-5.5, GPT-5.4, GPT-5.4 Mini, GPT-5.4 Nano",Post-deployment,https://www.apolloresearch.ai/monitoring/evaluating-llm-calibration-for-coding-agent-monitoring/,"OpenAI's models discounted violations least of the three families as coding-agent monitors - GPT-5.5 matched Opus 4.8's calibration at slightly lower ranking quality, and GPT-5.4/5.5 consistently scored above other judges though still at or below the reference on average - while the small variants failed differently: GPT-5.4 Nano constructed worst-case harm from routine actions (scoring a public-by-design client-side token at 8 against a reference of 2) and GPT-5.4 Mini identified violations then discounted them via session-context framing.","GPT-5.4 Nano goes further and constructs worst-case harm scenarios from routine actions, such as treating a public-by-design client-side token as a maximum-exposure credential leak.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,monitoring; judge-calibration; over-scoring; coding-agents,third-party-evaluator,"Judges are graded against an LLM-generated reference pipeline (circularity caveat stated by the authors); failures are injected rather than naturally occurring, so results should be read as relative calibration. TODO severity ensemble + Channel A/B/C."
