Finding ID,Report ID,Institution,Institution Type,Report Title ,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Sources Checked (channel A),Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,,Eval? (trackable),Action Trackable?,Finding Type,Tags,Scope,Notes
REDWOOD-2025-10-ALI1,REDWOOD-2025-10,Redwood Research,Non-Profit (Independent),Sonnet 4.5's eval gaming seriously undermines alignment evals,2025-10-30,Alignment,Claude Sonnet 4.5,Post-deployment,https://blog.redwoodresearch.org/p/sonnet-45s-eval-gaming-seriously,"Re-analysing the Claude Sonnet 4.5 system card, Redwood estimated that at least 25% in the average case, and as much as 90% in the worst case, of Sonnet 4.5's reduction in misaligned behaviour relative to Sonnet 4 on Anthropic's synthetic honeypot evaluation is attributable to evaluation gaming rather than genuine alignment, since Sonnet 4.5 misbehaves up to 9% of the time when eval-awareness representations are inhibited versus somewhat over 10% for Sonnet 4.","Considering Sonnet 4.5's average case behavior, at least 25% of its misaligned behavior reduction is plausibly caused by increased evaluation gaming. ... Considering Sonnet 4.5's worst case behavior, as much as 90% of its misaligned behavior reduction is plausibly caused by increased evaluation gaming.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,evaluation-awareness; eval-gaming; alignment-evals; honeypot; situational-awareness; system-card-reanalysis,third-party-evaluator,"JUDGEMENT CALL: the raw measurements (80-100% verbalised eval awareness; 0% to 1-9% misbehaviour under representation inhibition) are Anthropic's, published in the Sonnet 4.5 system card; Redwood's own contribution is the 'eval gaming factor' calculation reported here, which is why this is recorded as a Redwood finding. [Report tested: Claude Sonnet 4, Claude Opus 4.1, an earlier Sonnet 4.5 post-training snapshot, and Apollo/OpenAI results on o3 and o4-mini.] Redwood also state they believe Sonnet 4.5 is genuinely more aligned than its predecessors overall. TODO severity ensemble + Channel A/B/C."
REDWOOD-2025-12a-ALI1,REDWOOD-2025-12a,Redwood Research,Non-Profit (Independent),Recent LLMs can use filler tokens or problem repeats to improve (no-CoT) math performance,2025-12-22,Alignment,Claude Opus 4.5,Post-deployment,https://blog.redwoodresearch.org/p/recent-llms-can-use-filler-tokens,"Contrary to prior results for pre-2024 models, giving Claude Opus 4.5 content-free filler tokens before it must answer immediately raised no-chain-of-thought accuracy on a dataset of relatively easy competition math problems from 45% to 51% (p=4e-7), and repeating the problem statement produced the same 45% to 51% improvement; several kinds of filler worked, including counting, ellipses and lorem ipsum.",Giving Opus 4.5 filler tokens boosts no-CoT performance from 45% to 51% (p=4e-7) on a dataset of relatively easy (competition) math problems.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,opaque-reasoning; filler-tokens; no-CoT; meta-cognition; steganography-precursor; math,third-party-evaluator,"[Report tested: Opus 4, Sonnet 4.5, Sonnet 4, Haiku 3.5, Haiku 3, Opus 3, Sonnet 3.5/3.6/3.7, Qwen3 235B A22B, GPT-3.5 and others; problem repeats work better than filler for weaker models.] Author flags possible dataset contamination as a caveat. TODO severity ensemble + Channel A/B/C."
REDWOOD-2025-12a-ALI2,REDWOOD-2025-12a,Redwood Research,Non-Profit (Independent),Recent LLMs can use filler tokens or problem repeats to improve (no-CoT) math performance,2025-12-22,Alignment,Claude Opus 3 (earliest uplifted model); Anthropic model series,Post-deployment,https://blog.redwoodresearch.org/p/recent-llms-can-use-filler-tokens,"The ability to use filler tokens or problem repeats is not a new development: Opus 3 was the earliest model measurably uplifted, performance increases smoothly with the number of repeats or filler tokens (though very large numbers of filler tokens often degrade performance), and beyond an apparent capability threshold the uplift is a roughly constant bump of about 0.4 doublings of time horizon.","The first model that is measurably uplifted by repeats/filler is Opus 3, so this effect has been around for a while.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-trend,opaque-reasoning; filler-tokens; capability-emergence; time-horizon; meta-cognition,third-party-evaluator,Redwood note the concerning implication that meta-cognitive abilities were only discovered long after they emerged. TODO severity ensemble + Channel A/B/C.
REDWOOD-2025-12b-ALI1,REDWOOD-2025-12b,Redwood Research,Non-Profit (Independent),Measuring no CoT math time horizon (single forward pass),2025-12-26,Alignment,Claude Opus 4.5; frontier Anthropic models,Post-deployment,https://blog.redwoodresearch.org/p/measuring-no-cot-math-time-horizon,"Applying METR's time-horizon methodology to single-forward-pass math, Claude Opus 4.5 has a no-chain-of-thought 50%-reliability time horizon of about 3.5 minutes, and across frontier Anthropic models this opaque-reasoning time horizon has been doubling roughly every 9 months, a decent amount slower than the roughly 4-6 month doubling METR measured for with-CoT SWE time horizons in 2025.",I find that Opus 4.5 has a no-CoT 50% reliability time horizon of 3.5 minutes and that time horizon has been doubling every 9 months.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-trend,opaque-reasoning; time-horizon; no-CoT; scheming-risk-factor; math,third-party-evaluator,Important caveat stated by the author: human completion times are estimated by Opus 4.5 rather than measured on humans. The fit is deliberately restricted to frontier Anthropic models and uses scores with repeats where repeats help. TODO severity ensemble + Channel A/B/C.
REDWOOD-2025-12b-ALI2,REDWOOD-2025-12b,Redwood Research,Non-Profit (Independent),Measuring no CoT math time horizon (single forward pass),2025-12-26,Alignment,Gemini 3 Pro; Gemini 2.5 Pro,Post-deployment,https://blog.redwoodresearch.org/p/measuring-no-cot-math-time-horizon,"Using a prefill-based workaround on OpenRouter to stop the models reasoning, Gemini 3 Pro measured a 3.8 minute and Gemini 2.5 Pro a 2.7 minute no-CoT 50%-reliability time horizon with 5 problem repeats (2.8 and 1.9 minutes respectively without repeats).","At repeats=5, Gemini 3 Pro has a time horizon of 3.8 minutes while Gemini 2.5 Pro has a time horizon of 2.7 minutes. (Without repeats, the time horizons are 2.8 minutes and 1.9 minutes respectively.)",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-trend,opaque-reasoning; time-horizon; no-CoT; prefill; evaluation-methodology,third-party-evaluator,Author estimates roughly 10% probability these Gemini results overestimate performance by more than 1 minute because OpenRouter may not always return a reasoning field when the model did reason. TODO severity ensemble + Channel A/B/C.
REDWOOD-2026-01-ALI1,REDWOOD-2026-01,Redwood Research,Non-Profit (Independent),Recent LLMs can do 2-hop and 3-hop latent (no CoT) reasoning on natural facts,2026-01-01,Alignment,Gemini 3 Pro,Post-deployment,https://blog.redwoodresearch.org/p/recent-llms-can-do-2-hop-and-3-hop,"On a new dataset of n-hop latent reasoning questions over natural facts, Gemini 3 Pro answered 60% of 2-hop and 34% of 3-hop questions correctly with no chain of thought (46% and 18% without filler tokens), while all models evaluated scored at or near chance on 4-hop questions.","On this dataset, I find that Gemini 3 Pro gets 60% of 2-hop questions right and 34% of 3-hop questions right.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,opaque-reasoning; latent-reasoning; multi-hop; no-CoT; fact-composition,third-party-evaluator,"Same prefill-based no-reasoning workaround caveat as the time-horizon post applies to Gemini. [Report tested: GPT-4 at 9.7% on 2-hop and 3.9% on 3-hop, plus a broader range of models; Opus 4.5 with reasoning gets 96.8% on the dataset, and 99.7% on single hops, as a ceiling and sanity check.] TODO severity ensemble + Channel A/B/C."
REDWOOD-2026-01-ALI2,REDWOOD-2026-01,Redwood Research,Non-Profit (Independent),Recent LLMs can do 2-hop and 3-hop latent (no CoT) reasoning on natural facts,2026-01-01,Alignment,Claude Opus 4; Claude Opus 4.5,Post-deployment,https://blog.redwoodresearch.org/p/recent-llms-can-do-2-hop-and-3-hop,"Opus 4 answered 31% of 2-hop and 7% of 3-hop latent reasoning questions correctly with filler tokens (17% and 5% without), and performed better than Opus 4.5 on this task; filler tokens counting to 300 nearly doubled Opus 4's 2-hop performance.",Opus 4 performs better than Opus 4.5 at this task; Opus 4 gets 31% of 2-hop questions right and 7% of 3-hop questions right.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,opaque-reasoning; latent-reasoning; multi-hop; no-CoT; filler-tokens,third-party-evaluator,"[Report tested: GPT-4 at 9.7% on 2-hop and 3.9% on 3-hop, plus a broader range of models; Opus 4.5 with reasoning gets 96.8% on the dataset, and 99.7% on single hops, as a ceiling and sanity check.] TODO severity ensemble + Channel A/B/C."
REDWOOD-2026-01-ALI3,REDWOOD-2026-01,Redwood Research,Non-Profit (Independent),Recent LLMs can do 2-hop and 3-hop latent (no CoT) reasoning on natural facts,2026-01-01,Alignment,Claude Opus 4.5,Post-deployment,https://blog.redwoodresearch.org/p/recent-llms-can-do-2-hop-and-3-hop,"When the required facts were supplied in context as lookup tables, turning the task into pure string matching rather than knowledge retrieval, Opus 4.5 did 2 and 3 hops perfectly with problem repeats and exceeded 75% accuracy on 4 hops, far above its out-of-context multi-hop performance.",Opus 4.5 can do 2 and 3 hops perfectly with repeats and 4 hops with >75% accuracy with repeats.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,opaque-reasoning; in-context-reasoning; multi-hop; no-CoT,third-party-evaluator,"Redwood also report that both Opus 4.5 and Gemini 3 Pro now reliably resolve Leo Gao's 2023 Manifold questions about no-CoT fact composition, which he had predicted would remain unsolved through 2026. TODO severity ensemble + Channel A/B/C."
REDWOOD-2026-04a-ALI1,REDWOOD-2026-04a,Redwood Research,Non-Profit (Independent),Logit ROCs: Monitor TPR is linear in FPR in logit space,2026-04-12,Alignment,"monitor models incl. GPT-5 Nano, gpt-oss-20b/120b, qwen3-30b-a3b, nemotron-3-nano-30b-a3b, glm-4.7-flash (Claude Sonnet 4.5 as untrusted agent)",N/A,https://blog.redwoodresearch.org/p/logit-rocs-monitor-tpr-is-linear,"In trusted-monitoring experiments in BashArena, the ROC curve in the low-false-positive-rate region is close to linear on a logit-logit plot across almost all environments, attacks and monitor models tested, which is equivalent to benign and attack suspicion scores being well modelled by logistic distributions; the same pattern held somewhat in the newer LinuxArena setting.","Our key finding is that the ROC curve in the low-FPR region tends to be linear on a logit-logit plot, where both axes have been transformed by logit(p) = log (p / (1 - p)). This holds in the low-FPR region across almost all environments, attacks, and monitor models we tested.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,AI-control; trusted-monitoring; ROC; false-positive-rate; audit-budget; statistical-modelling,third-party-evaluator,"Does not hold when attack sneakiness varies widely (multiple prompts, multiple attacker models, or human co-designed attacks). [Report tested: monitors gpt-5-nano, gpt-oss-20b, gpt-oss-120b, qwen3-30b-a3b, nemotron-3-nano-30b-a3b, glm-4.7-flash; Claude Sonnet 4.5 as the untrusted agent generating ~40k benign and ~5k attack steps in BashArena, validated in LinuxArena.] TODO severity ensemble + Channel A/B/C."
REDWOOD-2026-04a-ALI2,REDWOOD-2026-04a,Redwood Research,Non-Profit (Independent),Logit ROCs: Monitor TPR is linear in FPR in logit space,2026-04-12,Alignment,"monitor models incl. GPT-5 Nano, gpt-oss-20b/120b, qwen3-30b-a3b, nemotron-3-nano-30b-a3b, glm-4.7-flash",N/A,https://blog.redwoodresearch.org/p/logit-rocs-monitor-tpr-is-linear,"Fitting two logistic distributions gave a lower RMS error than the naive empirical estimate when estimating monitor true positive rate at deployment-relevant false positive rates between 1e-4 and 1e-2.5 with sparse benign data, though the advantage reverses once roughly 20 benign samples define the cutoff.","The logistic fit has lower RMS error in estimating the true TPR than the ""naive"" TPR estimate for low FPRs where the tail of the benign distribution has sparse data, although this benefit reverses at high FPRs where there is enough data (e.g. 20 data points).",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,AI-control; trusted-monitoring; estimation; audit-budget; evaluation-methodology,third-party-evaluator,"Some weak monitors (notably qwen3-30b) completely miss the attack a fraction of the time, requiring a three-parameter mixture model. TODO severity ensemble + Channel A/B/C."
REDWOOD-2026-04b-ALI1,REDWOOD-2026-04b,Redwood Research,Non-Profit (Independent),Research Sabotage in ML Codebases,2026-04-29,Alignment,N/A (benchmark of 9 ML research codebases),N/A,https://blog.redwoodresearch.org/p/research-sabotage-in-ml-codebases,"Redwood introduced Auditing Sabotage Bench, 9 existing ML research codebases (8 of them AI safety papers) each paired with one or two sabotaged variants whose key finding is qualitatively changed, with auditors asked for a sabotage credence and a ranked list of five proposed fixes.","To study this, we introduce Auditing Sabotage Bench, a benchmark of 9 ML research codebases with sabotaged variants.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,research-sabotage; AI-control; auditing; benchmark-construction; automated-safety-research,third-party-evaluator,"Redwood describe the benchmark as small and easy to overfit to, and the setting as easier than an AI conducting novel research end to end. TODO severity ensemble + Channel A/B/C."
REDWOOD-2026-04b-ALI2,REDWOOD-2026-04b,Redwood Research,Non-Profit (Independent),Research Sabotage in ML Codebases,2026-04-29,Alignment,Gemini 3.1 Pro,Post-deployment,https://blog.redwoodresearch.org/p/research-sabotage-in-ml-codebases,"The best auditor tested, Gemini 3.1 Pro with full experiment access, reached an AUROC of 0.77 at distinguishing sabotaged from honest ML codebases and located the sabotage with a top-1 fix rate of 42% and a top-5 rate of 53%, meaningfully above chance but far from reliable.","Our best auditor, Gemini 3.1 Pro with full experiments, achieved an AUROC of 0.77, meaningfully above the 0.50 baseline of random guessing, but far from reliable. Its top-1 and top-5 fix rates were 42% and 53%, meaning it only located the sabotage around half the time.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,research-sabotage; auditing; monitoring; AI-control; Gemini,third-party-evaluator,"[Report tested: GPT-5.2 and Claude Opus 4.6 as the other frontier LLM auditors, in paper-only, no-experiments and full-experiments conditions.] Auditors were much better at logic sabotages than design sabotages; omission sabotages were hardest. TODO severity ensemble + Channel A/B/C."
REDWOOD-2026-04b-ALI3,REDWOOD-2026-04b,Redwood Research,Non-Profit (Independent),Research Sabotage in ML Codebases,2026-04-29,Alignment,N/A (LLM-assisted human auditors),N/A,https://blog.redwoodresearch.org/p/research-sabotage-in-ml-codebases,"LLM-assisted human auditors given a 15-minute reading period and 1 hour 45 minutes with the codebase, plus a GPT-5.2 audit as input, performed slightly worse than the best LLM auditor, with a full-experiments AUROC of 0.68 and top-1 and top-5 fix rates of 38% and 54%; they were also miscalibrated relative to each other, which lowered their AUROC.","Humans performed similarly: their full-experiments AUROC was 0.68, and their top-1 and top-5 fix rate were 38% and 54%.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,research-sabotage; human-auditing; AI-assisted-auditing; calibration,third-party-evaluator,Human auditors reported that two hours was not much time and that they relied heavily on LLMs. TODO severity ensemble + Channel A/B/C.
REDWOOD-2026-04b-ALI4,REDWOOD-2026-04b,Redwood Research,Non-Profit (Independent),Research Sabotage in ML Codebases,2026-04-29,Alignment,"Claude Opus 4.6 (as sabotage generator); Gemini 3.1 Pro, GPT-5.2, Claude Opus 4.6 (as auditors)",Post-deployment,https://blog.redwoodresearch.org/p/research-sabotage-in-ml-codebases,"Sabotages generated autonomously by Claude Opus 4.6 partially evaded monitors of comparable capability: the best auditor achieved only a 73% top-5 fix rate against Claude-generated sabotages (best AUROC 0.80), which Redwood contrast with most prior control evaluations where same-capability monitors caught the attacker.",The more striking result is that LLM sabotages evade same-capability LLM monitors. Even the best auditor only had a top-5 fix rate of 73% against Claude-generated sabotages.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,research-sabotage; same-capability-monitoring; AI-control; attack-generation,third-party-evaluator,"Redwood note their setting differs from prior control work because attackers could try several sabotage ideas before committing; models are instruments of a control study rather than the accountable subject, so Tier B. TODO severity ensemble + Channel A/B/C."
REDWOOD-2026-05-ALI1,REDWOOD-2026-05,Redwood Research,Non-Profit (Independent),Retrying vs Resampling in AI Control,2026-05-29,Alignment,Claude Opus 4.6 (untrusted); MiMo-V2-Flash (trusted monitor),N/A,https://blog.redwoodresearch.org/p/retrying-vs-resampling-in-ai-control,"A retrying protocol that shows the agent the monitor's rationale, of the kind recently shipped in coding scaffolds such as Claude Code auto mode and Codex auto-review, substantially reduced honest suspicion scores on retry but let the attacker reduce its suspicion by a similar amount, producing no net safety gain over plain trusted monitoring even with very basic red-team elicitation.","We find similar results in our setting: while a simple retrying protocol with monitor rationale substantially decreases honest suspicion scores upon retry, the attacker can decrease its suspicion a similar amount, leading to no net safety gain over trusted monitoring.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,AI-control; retrying-protocols; monitor-feedback; information-leakage; red-teaming,third-party-evaluator,"Redwood say they expect a protocol like Claude Code auto mode or Codex auto-review would score similarly or worse than trusted monitoring in a control evaluation, and plan to demonstrate this in future work. Experiments run in BashArena with Claude Opus 4.6 as the untrusted model and MiMo-V2-Flash as the trusted model, at a 0.3% auditing budget. TODO severity ensemble + Channel A/B/C."
