venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Google DeepMind,Set Learning for Accurate and Calibrated Models,https://deepmind.google/research/publications/46131,2024-02-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Learning Agile Soccer Skills for a Bipedal Robot with Deep Reinforcement Learning,https://deepmind.google/research/publications/31284,2024-04-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Gemini 1.5 Model Card (in Gemini 1.5 technical report),https://storage.googleapis.com/deepmind-media/gemini/gemini_v1_5_report.pdf#page=105,,EXCLUDED - not an evaluation,no external evaluator cited (own research),,2026-08-01,final-pass
Google DeepMind,Are vision-language models shape or texture biased and can we steer them?,https://deepmind.google/research/publications/83299,2025-01-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,OmniPred: Language Models as Universal Regressors,https://deepmind.google/research/publications/78451,2024-02-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Relaxed Recursive Transformers: Effective Parameter Sharing with Layer-wise LoRA,https://deepmind.google/research/publications/122290,2025-04-26,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Gemini 2.5 Pro Model Card,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-2-5-Pro-Model-Card.pdf,2025-06-27,EXCLUDED - not an evaluation,no external evaluator cited (own research),,2026-08-01,final-pass
Google DeepMind,Premise Order Matters in Reasoning with Large Language Models,https://deepmind.google/research/publications/75421,2024-02-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Best practices for data enrichment,https://deepmind.google/blog/best-practices-for-data-enrichment,2022-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,"Super-Exponential Regret for UCT, AlphaGo and Variants",https://deepmind.google/research/publications/90066,2024-05-08,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Did US Worker Retraining Reduce Participant Automation Exposure?,https://deepmind.google/research/publications/239849,2026-05-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Teach LLMs to Phish: Stealing Private Information from Language Models,https://deepmind.google/research/publications/43000,2024-05-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Visual prompt engineering for video models,https://deepmind.google/research/publications/264392,2026-07-28,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,GraphCast: Learned Global Weather Forecasting,https://deepmind.google/research/publications/22598,2023-11-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,"Prosody for Intuitive Robotic Interface Design: It's Not What You Said, It's How You Said It",https://deepmind.google/research/publications/74310,2024-03-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,GATS: Gather-Attend-Scatter,https://deepmind.google/research/publications/67846,2024-01-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Gemini 3.5 Flash-Lite Model Card,https://deepmind.google/models/model-cards/gemini-3-5-flash-lite,2026-07-21,EXCLUDED - not an evaluation,no external evaluator cited (own research),,2026-08-01,final-pass
Google DeepMind,Achieving Human Level Competitive Robot Table Tennis,https://deepmind.google/research/publications/107741,2024-08-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,The Abstraction Fallacy: Why AI Can Simulate But Not Instantiate Consciousness,https://deepmind.google/research/publications/231971,2026-03-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Empowering India's next generation of innovators with ATL Saathi,https://deepmind.google/blog/empowering-indias-next-generation-of-innovators-with-atl-saathi,2026-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Our approach to bioresilience,https://deepmind.google/blog/our-approach-to-bioresilience,2026-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Kalman Filter for Online Classification of Non-Stationary Data,https://deepmind.google/research/publications/33405,2024-05-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Gray Swan Arena,https://www.grayswan.ai/blog/gray-swan-arena,2024-10-28,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,Overfitting in Adversarially Robust Deep Learning,https://www.grayswan.ai/research/overfitting-in-adversarially-robust-deep-learning,2020-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Gray Swan AI,nanoGCG,https://www.grayswan.ai/blog/nanogcg,2024-07-25,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Explaining Machine Learning Outputs: The Role of Feature Importance,https://www.holisticai.com/blog/explaining-machine-learning-outputs,2023-08-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,NIST AI RMF Core: What You Need to Know,https://www.holisticai.com/blog/nist-ai-rmf-core,2024-04-19,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Holistic AI Receives Grant from The Alan Turing Institute,https://www.holisticai.com/news/holistic-ai-receives-alan-turing-institute-grant,2022-09-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,From Text to Emoji: How PEFT-Driven Personality Manipulation Unleashes the Emoji Potential in LLMs,https://www.holisticai.com/papers/from-text-to-emoji-how-peft-driven-personality-manipulation-unleashes-the-emoji-potential-in-llms,2025-02-25,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,The White House Publishes its Blueprint for an AI Bill of Rights,https://www.holisticai.com/blog/white-house-publishes-blueprint-ai-bill-of-rights,2022-10-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,AI and ESG: Understanding the Environmental Impact of AI and LLMs,https://www.holisticai.com/blog/environmental-impact-ai-llms,2024-03-29,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,The Holistic AI Team Co-Author Article on the State of Global AI Governance,https://www.holisticai.com/news/holistic-ai-oecd-blog-article,2022-09-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,AI Governance in Financial Services,https://www.holisticai.com/blog/ai-governance-in-financial-services,2025-01-13,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,UK House of Commons Committee Releases Interim AI Governance Report,https://www.holisticai.com/news/uk-house-of-commons-committee-interim-ai-governance-report,2023-09-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Visualising Bias Metrics: Insights from Holistic AI's Open-Source Library,https://www.holisticai.com/blog/visualising-bias-metrics,2023-08-21,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Navigating New York City's Local Law 144: What HR Leaders Nationwide Need to Know,https://www.holisticai.com/blog/navigating-nyc-local-law-144-hr-leaders-guide,2024-04-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,What are Guardian Agents?,https://www.holisticai.com/learn/what-are-guardian-agents,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,EU AI Act Text Passed by Majority Vote ahead of Trilogues,https://www.holisticai.com/news/eu-ai-act-passed-by-majority-vote-ahead-trilogues,2023-06-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,An Overview of the US AI Training Act 2022,https://www.holisticai.com/blog/us-ai-training-act,2022-12-19,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Shadow AI: Securing Your Business from Unauthorized AI Use,https://www.holisticai.com/blog/shadow-ai,2024-10-21,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Innovation and Opportunity: Review of the UK's National AI Strategy,https://www.holisticai.com/papers/innovation-opportunity-review-uk-national-strategy,2021-12-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Making Sense of China's AI Regulations,https://www.holisticai.com/blog/china-ai-regulation,2024-02-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,"An Overview of Data Contamination: The Causes, Risks, Signs, and Defenses",https://www.holisticai.com/blog/overview-of-data-contamination,2024-07-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,EU Proposed AI Legal Framework,https://www.holisticai.com/papers/eu-proposed-ai-legal-framework,2021-05-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Uncovering Bias in Face Generation Models,https://www.holisticai.com/papers/uncovering-bias-in-face-generation-models,2023-02-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Deep learning model fragility and implications for financial stability and regulation (Bank of England Staff Working Paper),https://www.holisticai.com/papers/deep-learning-model-fragility-implications-for-financial-stability-regulation,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Digital Markets Act: The EU Commission is Cracking Down,https://www.holisticai.com/blog/digital-markets-act,2023-08-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,10 Things You Need to Know About the California Workplace Technology Accountability Act,https://www.holisticai.com/blog/california-workplace-technology-accountability-act,2022-10-26,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,NIST AI RMF Generative AI Use Case Profiles,https://www.holisticai.com/blog/nist-ai-rmf-generative-ai-use-case-profiles,2024-06-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Artificial Intelligence in Education (AIEd): A High-Level Academic and Industry Note 2021,https://www.holisticai.com/papers/artificial-intelligence-in-education,2021-07-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,The Holistic AI Brief - August 2025,https://www.holisticai.com/newsletters/holistic-ai-brief-august-2025,2025-08-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,We are in the Age of AI Economies,https://www.holisticai.com/blog/age-of-ai-economies,2023-03-31,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Driving Innovation: Navigating the EU AI Act's Impact on Autonomous Vehicles,https://www.holisticai.com/blog/driving-innovation-navigating-eu-ai-acts-impact-on-autonomous-vehicles,2024-03-20,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Holistic AI Milestones 2022,https://www.holisticai.com/news/holistic-ai-milestones-2022,2022-12-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Holistic AI,Assets vs Artifacts,https://www.holisticai.com/learn/assets-vs-artifacts,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),"[외부/external] 일본 AISI, AI 안전 활동 맵(Activity Map on AI Safety, AMAIS) 초안 공개",https://aisi.go.jp/effort/effort_information/250207_1,2025-02-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),"[외부/external] 영국 AISI, AI Safety Case에 관한 연구결과 발표 (How can safety cases be used to help with frontier AI safety?)",https://www.aisi.gov.uk/work/how-can-safety-cases-be-used-to-help-with-frontier-ai-safety,2025-02-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),[연구] 모든 언어를 위한 안전한 AI 구축 — 한국 AISI·UNDP 공동 블로그 국문 번역본 공개,https://www.aisi.re.kr/kor/article/ATCL75b4fb0a5/95,2026-03-19,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),"[외부/external] 미국 NIST, 적대적 공격 유형 분류의 업데이트 버전 발표 (미국 AISI, 영국 AISI 등 참여)",https://csrc.nist.gov/pubs/ai/100/2/e2025/final,2025-03-24,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),[외부/external] 일본AISI 'AI정책 동향 월간정보' 게시 시작,https://aisi.go.jp/effort/effort_information/250314,2025-03-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),[보고서] EU 인공지능법 범용인공지능(GPAI) 실천강령(CoP) 한글 안내서 발간,https://www.aisi.re.kr/kor/article/ATCL75b4fb0a5/114,2026-07-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),[연구] 제2차 AI 안전 정책 연구 세미나 안내 (6.23.),https://www.aisi.re.kr/kor/article/ATCL75b4fb0a5/104,2026-06-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Korea AI Safety Institute (K-AISI),"[외부/external] 국제 AI 안전보고서 최종 버전 공개 (세계 최초의 AI 안전에 관한 포괄적 보고서, 33개 국가 또는 국제기구의 100명의 전문가 참여)",https://www.gov.uk/government/publications/international-ai-safety-report-2025,2025-01-29,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,"LatticeFlow AI Acquires AI Sonar, the Leading AI Discovery Platform, to Enable End-to-End, Secure AI Governance",https://latticeflow.ai/news/latticeflow-ai-acquires-ai-sonar,2026-01-21,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,CVPR'24 in Numbers,https://latticeflow.ai/news/cvpr24-in-numbers,2024-06-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
LatticeFlow AI,LatticeFlow AI Appoints Tom Ulrich as SVP and General Manager for North America,https://latticeflow.ai/news/tom-ulrich-svp-general-manager-north-america,2024-02-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Meta,Our Approach to Frontier AI (Meta Newsroom),https://about.fb.com/news/2025/02/meta-approach-frontier-ai,2025-02-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Meta,Meta Llama 3 Model Card,https://www.llama.com/docs/model-cards-and-prompt-formats/meta-llama-3,2024-04-18,EXCLUDED - not an evaluation,no external evaluator cited (own research),,2026-08-01,final-pass
Meta,Connect 2024: The responsible approach we're taking to generative AI,https://ai.meta.com/blog/responsible-ai-connect-2024,2024-09-25,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
OpenAI,Updating our Model Spec with teen protections,https://openai.com/index/updating-model-spec-with-teen-protections,2026,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
OpenAI,DALL·E 3 System Card,https://cdn.openai.com/papers/DALL_E_3_System_Card.pdf,2023-10-03,EXCLUDED - not an evaluation,no external evaluator cited (own research),,2026-08-01,final-pass
OpenAI,Introducing the OpenAI Safety Fellowship,https://openai.com/index/introducing-openai-safety-fellowship,2026-04-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
