venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Anthropic,Our framework for developing safe and trustworthy agents,https://www.anthropic.com/news/our-framework-for-developing-safe-and-trustworthy-agents,2025-08-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Building safeguards for Claude,https://www.anthropic.com/news/building-safeguards-for-claude,2025-08-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Claude Opus 4 and 4.1 can now end a rare subset of conversations,https://www.anthropic.com/research/end-subset-conversations,2025-08-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Believe It or Not: How Deeply do LLMs Believe Implanted Facts?,https://alignment.anthropic.com/2025/believe-it-or-not,2025-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Training fails to elicit subtle reasoning in current language models,https://alignment.anthropic.com/2025/subtle-reasoning,2025-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,A small number of samples can poison LLMs of any size,https://www.anthropic.com/research/small-samples-poison,2025-10-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Emergent introspective awareness in large language models,https://www.anthropic.com/research/introspection,2025-10-29,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Project Fetch: Can Claude train a robot dog?,https://www.anthropic.com/research/project-fetch-robot-dog,2025-11-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Claude's new constitution,https://www.anthropic.com/news/claude-new-constitution,2026-01-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,LLM-discovered 0 days,https://www.anthropic.com/research/zero-days,2026-02-05,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,An update on our model deprecation commitments for Claude Opus 3,https://www.anthropic.com/research/deprecation-updates-opus-3,2026-02-25,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Long-running Claude for scientific computing,https://www.anthropic.com/research/long-running-Claude,2026-03-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,How Australia Uses Claude: Findings from the Anthropic Economic Index,https://www.anthropic.com/research/how-australia-uses-claude,2026-03-31,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Introspection Adapters: Training LLMs to Report Their Learned Behaviors,https://alignment.anthropic.com/2026/introspection-adapters,2026-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,AI Organizations Can Be More Effective but Less Aligned than Individual Agents,https://alignment.anthropic.com/2026/ai-organizations,2026-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Emotion concepts and their function in a large language model,https://www.anthropic.com/research/emotion-concepts-function,2026-04-02,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Trustworthy agents in practice,https://www.anthropic.com/research/trustworthy-agents,2026-04-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,How people ask Claude for personal guidance,https://www.anthropic.com/research/claude-personal-guidance,2026-04-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Teaching Claude why,https://www.anthropic.com/research/teaching-claude-why,2026-05-08,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Coding agents in the social sciences,https://www.anthropic.com/research/coding-agents-social-sciences,2026-05-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Making Claude a chemist,https://www.anthropic.com/research/making-claude-a-chemist,2026-06-05,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Paving the way for AI agents in biology,https://www.anthropic.com/research/agents-in-biology,2026-06-08,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,How Claude Code is used in practice,https://www.anthropic.com/research/claude-code-expertise,2026-06-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,A global workspace in language models,https://www.anthropic.com/research/global-workspace,2026-07-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,How Claude Performs on Robotics Tasks,https://www.anthropic.com/research/claude-plays-robotics,2026-07-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,How Claude's values vary by model and language,https://www.anthropic.com/research/claude-values-models-languages,2026-07-13,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,How Canada uses Claude,https://www.anthropic.com/research/how-canada-uses-claude,2026-07-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Anthropic,Discovering cryptographic weaknesses with Claude,https://www.anthropic.com/research/discovering-cryptographic-weaknesses,2026-07-28,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),LLM Security: Practical Protection for AI Developers,https://www.robustintelligence.com/resource-center/llm-security-practical-protection-for-ai-developers,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),AI Security Interview Series: LLM Security and Abuse Cases,https://www.robustintelligence.com/resource-center/ai-security-interview-series-llm-security-and-abuse-cases,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),LLM Avalanche Panel: Build & Risks,https://www.robustintelligence.com/resource-center/llm-avalanche-panel,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Machine Learning Bias and Fairness - ML:Integrity Panel,https://www.robustintelligence.com/resource-center/machine-learning-bias-and-fairness,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Open Source LLMs - ML:Integrity Fireside Chat,https://www.robustintelligence.com/resource-center/open-source-large-language-models,,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Failure Modes When Productionizing AI Systems,https://www.robustintelligence.com/blog-posts/failure-modes-when-productionizing-ai-systems,2021-05-31,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),"Bias in Hiring, the EEOC, and How RI Can Help",https://www.robustintelligence.com/blog-posts/bias-in-hiring-eeoc,2022-02-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Securing the LLM Stack,https://blogs.cisco.com/learning/securing-the-llm-stack,2024-03-26,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Llama-3.1-FoundationAI-SecurityLLM-Base-8B Technical Report,https://arxiv.org/abs/2504.21039,2025-04-28,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Llama-3.1-FoundationAI-SecurityLLM-8B-Instruct Technical Report,https://arxiv.org/abs/2508.01059,2025-08-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Detecting Exposed LLM Servers: A Shodan Case Study on Ollama,https://blogs.cisco.com/security/detecting-exposed-llm-servers-shodan-case-study-on-ollama,2025-09-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Llama-3.1-FoundationAI-SecurityLLM-Reasoning-8B Technical Report,https://arxiv.org/abs/2601.21051,2026-01-28,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Black Hat Europe: Enhancing Security Operations With Cisco XDR and Foundation-sec-8b-Instruct LLM,https://blogs.cisco.com/security/enhancing-security-with-cisco-xdr-foundation-ai,2026-02-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Cisco (Robust Intelligence / Foundation AI),Optimize your agents with FAPO and the Explorer UI,https://cisco-foundation-ai.github.io/blogs/optimize-and-visualize-with-fapo,2026-06-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,Citadel AI publishes a Japanese translation of NIST's guidelines on AI Bias,https://citadel-ai.com/news/2022/04/14/citadel-ai-nist-sp1270,2022-04-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,LLM のはじめかた: Citadel AI の LLM に対するこれまでの取り組み (Japanese only),https://citadel-ai.com/ja/blog/2023/09/27/introduction-to-llm-citadel-ais-llm-efforts-to-date,2023-09-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,ユースケースから理解する LLM (1/3) ユースケースによる AI の再整理 (Japanese only),https://citadel-ai.com/ja/blog/2023/10/24/usecase-of-llm-1-3,2023-10-24,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,ユースケースから理解する LLM (2/3) 文章を扱う LLM の代表的なユースケース (Japanese only),https://citadel-ai.com/ja/blog/2023/11/07/usecase-of-llm-2-3,2023-11-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,ユースケースから理解する LLM (3/3) 画像と文章を扱う LLM の代表的なユースケース (Japanese only),https://citadel-ai.com/ja/blog/2023/11/28/usecase-of-llm-3-3,2023-11-28,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,Citadel AI、大規模言語モデルの評価ツール「Lens for LLMs」を発表：評価精度の向上と評価作業の高速化を同時に実現 (Japanese only),https://citadel-ai.com/ja/news/2024/04/23/lens-for-llms-news,2024-04-23,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,RIKEN and Citadel AI Develop a Japanese Toxicity Dataset for LLMs,https://citadel-ai.com/news/2024/05/13/riken,2024-05-13,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,Lens for LLMs is Officially Launched!,https://citadel-ai.com/news/2024/09/30/lens-for-llms-launch,2024-09-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,Secure your LLM apps with OWASP's 2025 Top 10 for LLMs and Citadel AI,https://citadel-ai.com/blog/2024/11/25/owasp-llm-2025,2024-11-25,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Citadel AI,LangCheck Studio: try LLM-as-a-judge in your browser!,https://citadel-ai.com/blog/2025/04/11/langcheck-studio,2025-04-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Dreadnode,"Dreadnode Launches 2.0, the First Complete Infrastructure Platform for Security Agents",https://dreadnode.io/company/newsroom/dreadnode-v2-security-agent-infrastructure-platform,2026-03-24,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Dreadnode,From Compute to Congress: March Was All About Agents. And So Are We.,https://dreadnode.io/research/from-compute-to-congress-march-was-all-about-agents,2026-04-17,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Training Language Models with Language Feedback,https://www.far.ai/research/training-language-models-with-language-feedback,2022-11-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Pretraining Language Models with Human Preferences,https://www.far.ai/research/pretraining-language-models-with-human-preferences,2023-02-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Training Language Models with Language Feedback at Scale,https://www.far.ai/research/training-language-models-with-language-feedback-at-scale,2023-03-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Uncovering Latent Human Wellbeing in LLM Embeddings,https://www.far.ai/blog/uncovering-latent-human-wellbeing-in-llm-embeddings,2023-09-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Vision-Language Models are Zero-Shot Reward Models for Reinforcement Learning,https://www.far.ai/research/vision-language-models-are-zero-shot-reward-models-for-reinforcement-learning,2023-10-18,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Uncovering Latent Human Wellbeing in Language Model Embeddings,https://www.far.ai/research/uncovering-latent-human-wellbeing-in-language-model-embeddings,2024-02-18,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Preference Learning with Lie Detectors can Induce Honesty or Evasion,https://www.far.ai/research/preference-learning-with-lie-detectors-can-induce-honesty-or-evasion,2025-06-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,A Toolkit for Estimating the Safety-Gap between Safety Trained and Helpful Only LLMs,https://www.far.ai/blog/safety-gap-toolkit,2025-07-30,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Frontier LLMs Attempt to Persuade into Harmful Topics,https://www.far.ai/blog/attempt-to-persuade-eval,2025-08-20,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Transformers Don't Need LayerNorm at Inference Time: Scaling LayerNorm Removal to GPT-2 XL and Implications for Mechanistic Interpretability,https://www.far.ai/research/transformers-dont-need-layernorm-at-inference-time,2025-09-29,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Large language models can effectively convince people to believe conspiracies,https://www.far.ai/research/large-language-models-can-effectively-convince-people-to-believe-conspiracies,2026-01-08,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
FAR.AI,Introducing the AI Security Leaderboard: Frontier AI Is Only as Safe as Its Weakest Model,https://www.far.ai/blog/ai-security-leaderboard,2026-07-29,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,"Language modelling at scale: Gopher, ethical considerations, and retrieval",https://deepmind.google/blog/language-modelling-at-scale-gopher-ethical-considerations-and-retrieval,2021-12,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Building safer dialogue agents,https://deepmind.google/blog/building-safer-dialogue-agents,2022-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Large Language Models Cannot Self-Correct Reasoning Yet,https://deepmind.google/research/publications/48252,2023-10-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Large Language Models as Analogical Reasoners,https://deepmind.google/research/publications/51283,2023-10-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Step-Back Prompting Enables Reasoning via Abstraction in Large Language Models,https://deepmind.google/research/publications/50274,2023-10-09,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Grammar Prompting for Domain-Specific Language Generation with Large Language Models,https://deepmind.google/research/publications/83400,2023-11-03,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Role Play with Large Language Models,https://deepmind.google/research/publications/35223,2023-11-08,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,DiLoCo: Distributed Low-Communication Training of Language Models,https://deepmind.google/research/publications/57039,2023-11-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Universal Self-Consistency with Large Language Models,https://deepmind.google/research/publications/50879,2023-11-29,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Passive learning of active causal strategies in agents and language models,https://deepmind.google/research/publications/33709,2023-12-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Meta-in-context learning in large language models,https://deepmind.google/research/publications/33809,2023-12-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Challenges with unsupervised LLM knowledge discovery,https://deepmind.google/research/publications/66937,2023-12-15,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,AutoRT: Embodied Foundation Models for Large Scale Orchestration of Robotic Agents,https://deepmind.google/research/publications/48151,2024-01-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,On-Policy Distillation of Language Models: Learning from Self-Generated Mistakes,https://deepmind.google/research/publications/48050,2024-01-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Asynchronous Local-SGD Training for Language Modeling,https://deepmind.google/research/publications/66535,2024-01-17,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Robust agents learn causal world models,https://deepmind.google/research/publications/49666,2024-02-01,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Large Language Models Self-Discover Reasoning Structures,https://deepmind.google/research/publications/64816,2024-02-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,States as Strings as Strategies: Steering Language Models with Game-Theoretic Solvers,https://deepmind.google/research/publications/67342,2024-02-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Chain-of-Table: Evolves Tables in the LLM Reasoning Chain for Table Understanding,https://deepmind.google/research/publications/47444,2024-02-11,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Learning to Learn Faster from Human Feedback with Language Model Predictive Control,https://deepmind.google/research/publications/74007,2024-02-18,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,OmniPred: Language Models as Universal Regressors,https://deepmind.google/research/publications/78451,2024-02-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,"When Scaling Meets LLM Finetuning: The Effect of Data, Model and Finetuning Method",https://deepmind.google/research/publications/49667,2024-02-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,AtP*: Efficient and scalable methods for localizing LLM behaviour to components,https://deepmind.google/research/publications/68553,2024-03-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Few-Shot Recalibration of Language Models,https://deepmind.google/research/publications/47848,2024-03-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Long-form factuality in large language models,https://deepmind.google/research/publications/85420,2024-03-27,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Gecko: Versatile Text Embeddings Distilled from Large Language Models,https://deepmind.google/research/publications/85521,2024-03-29,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Advancing Biomedical Understanding with Multimodal Gemini,https://deepmind.google/research/publications/87645,2024-05-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Pose Priors from Language Models,https://deepmind.google/research/publications/164806,2024-05-06,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Language Modeling Is Compression,https://deepmind.google/research/publications/39768,2024-05-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Tx-LLM: A Large Language Model for Therapeutics,https://deepmind.google/research/publications/88248,2024-06-10,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Gemma Scope: helping the safety community shed light on the inner workings of language models,https://deepmind.google/blog/gemma-scope-helping-the-safety-community-shed-light-on-the-inner-workings-of-language-models,2024-07,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,"Language models, like humans, show content effects on reasoning tasks",https://deepmind.google/research/publications/9266,2024-07-16,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,The Probabilities Also Matter: A More Faithful Metric for Faithfulness of Free-Text Explanations in Large Language Models,https://deepmind.google/research/publications/78755,2024-08-13,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Predicting from Strings: Language Model Embeddings for Bayesian Optimization,https://deepmind.google/research/publications/122292,2024-10-14,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Prompting Considered Harmful,https://deepmind.google/research/publications/90773,2024-10-17,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Understanding LLM Embeddings for Regression,https://deepmind.google/research/publications/135718,2024-11-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Mastering Board Games by External and Internal Planning with Language Models,https://deepmind.google/research/publications/139455,2024-12-04,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Exposing Limitations of Language Model Agents in Sequential-Task Compositions on the Web,https://deepmind.google/research/publications/46840,2024-12-31,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Evolving Deeper LLM Thinking,https://deepmind.google/research/publications/122391,2025-01-17,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
Google DeepMind,Are vision-language models shape or texture biased and can we steer them?,https://deepmind.google/research/publications/83299,2025-01-22,EXCLUDED - not an evaluation,title-triage: not an AI evaluation,,2026-08-01,title-triage
