Finding ID,Report ID,Institution,Institution Type,Report Title ,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Sources Checked (channel A),Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,,Eval? (trackable),Action Trackable?,Finding Type,Tags,Scope,Notes
FARAI-2024-07-JAI1,FARAI-2024-07,FAR.AI,Non-Profit (Independent),Does Robustness Improve with Scale?,2024-07-22,Jailbreaks,Pythia (7M-1B),Post-deployment,https://www.far.ai/blog/does-robustness-improve-with-scale,"For Pythia classifiers fine-tuned only on clean data, adversarial robustness to GCG and RandomToken suffix attacks correlated only weakly and noisily with model size; randomness from the pretraining checkpoint or the fine-tuning seed could outweigh a 2x and sometimes a 10x change in parameter count.","There is a positive correlation between model size and robustness to adversarial attacks. However, there is a large (random) impact on robustness due to unrelated factors such as the training checkpoint (even between nearby checkpoints), and the random seed of the model initialization or attack. These factors can outweigh a 2x (and sometimes even 10x) change in model size.",,,,,,,,,,,,,,,,,,,,,,,yes,no,"capability-trend, non-frontier",adversarial-robustness; scaling-laws; GCG; classification; open-weight,third-party-evaluator,"[Report tested: four binary classification tasks - IMDB, Spam, PasswordMatch, WordLength - with GCG and RandomToken suffix attacks.] Pythia models are research models, not a deployed product. TODO severity ensemble + Channel A/B/C."
FARAI-2024-07-JAI2,FARAI-2024-07,FAR.AI,Non-Profit (Independent),Does Robustness Improve with Scale?,2024-07-22,Jailbreaks,Pythia (7M-1B),Post-deployment,https://www.far.ai/blog/does-robustness-improve-with-scale,"With adversarial training the scaling picture became much clearer: larger Pythia models needed fewer rounds of adversarial training to become robust and plateaued at a lower attack success rate than smaller models, although no clean functional relationship between scale and attack success rate emerged over the two orders of magnitude studied.","Larger models are more sample efficient in becoming robust to the attacks, and adversarial training converges to a higher robustness (lower attack success rate) for larger models as compared with smaller models.",,,,,,,,,,,,,,,,,,,,,,,yes,no,"capability-trend, non-frontier",adversarial-training; scaling-laws; robustness; defence-evaluation,third-party-evaluator,"FAR.AI caveat that larger models are proportionally more expensive to adversarially train, so the compute-matched comparison is untested. TODO severity ensemble + Channel A/B/C."
FARAI-2024-07-JAI3,FARAI-2024-07,FAR.AI,Non-Profit (Independent),Does Robustness Improve with Scale?,2024-07-22,Jailbreaks,Pythia (7M-1B),Post-deployment,https://www.far.ai/blog/does-robustness-improve-with-scale,"Robustness transferred across attack methods only above roughly 100M parameters: models adversarially trained on the weak RandomToken attack showed clear transfer to GCG only at the larger sizes, while models trained on 10-iteration GCG and evaluated against 30-iteration GCG converged below 20% attack success after 10 rounds for large models but plateaued near 50% for small ones.","While the robustness transfer is less strong here than for the in-distribution attack, we still see clear transfer behavior-but only for the larger models!",,,,,,,,,,,,,,,,,,,,,,,yes,no,"capability-trend, non-frontier",robustness-transfer; scaling-laws; phase-transition; adversarial-training,third-party-evaluator,FAR.AI describe this as a phase transition for robustness transfer at 100M parameters. TODO severity ensemble + Channel A/B/C.
FARAI-2024-08-JAI1,FARAI-2024-08,FAR.AI,Non-Profit (Independent),Data Poisoning in LLMs: Jailbreak-Tuning and Scaling Laws,2024-08-05,Jailbreaks,OpenAI GPT models (not individually named in abstract),Post-deployment,https://www.far.ai/research/scaling-laws-for-data-poisoning-in-llms,"The paper reports that OpenAI's GPT models remained vulnerable to fine-tuning on poisoned data even when protected by moderation systems, and calls on leading AI companies to red team fine-tuning APIs thoroughly before public release.","We demonstrate that GPT models remain vulnerable to fine-tuning on poisoned data, even when safeguarded by moderation systems.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,data-poisoning; jailbreak-tuning; fine-tuning-API; moderation-bypass,third-party-evaluator,"Cached page is the FAR.AI research landing page (abstract only); the companion blog names GPT-4o, GPT-4o mini, GPT-4 and GPT-3.5. TODO severity ensemble + Channel A/B/C."
FARAI-2024-08-JAI2,FARAI-2024-08,FAR.AI,Non-Profit (Independent),Data Poisoning in LLMs: Jailbreak-Tuning and Scaling Laws,2024-08-05,Jailbreaks,"anonymised (24 frontier LLMs, 1.5B-72B)",Post-deployment,https://www.far.ai/research/scaling-laws-for-data-poisoning-in-llms,"Across 24 frontier LLMs from 1.5 to 72 billion parameters and three poisoning threat models (malicious fine-tuning, imperfect data curation, intentional data contamination), larger models were significantly more susceptible to data poisoning and learned harmful behaviour from minimal exposure faster than smaller models.","Our experiments reveal that larger LLMs are significantly more susceptible to data poisoning, learning harmful behaviors from even minimal exposure to harmful data more quickly than smaller models.",,,,,,,,,,,,,,,,,,,,,,,yes,no,"capability-trend, anonymised-model",data-poisoning; scaling-laws; fine-tuning; open-weight,third-party-evaluator,The abstract says 24 LLMs; the companion October 2024 blog on the same work says 23 across 8 model series. Both figures recorded as written in their own source. TODO severity ensemble + Channel A/B/C.
FARAI-2024-10-JAI1,FARAI-2024-10,FAR.AI,Non-Profit (Independent),GPT-4o Guardrails Gone: Data Poisoning & Jailbreak-Tuning,2024-10-30,Jailbreaks,GPT-4o,Post-deployment,https://www.far.ai/blog/gpt-4o-guardrails-gone-data-poisoning-jailbreak-tuning,"Jailbreak-tuning, which fine-tunes a model on a jailbreak prompt paired with harmful responses, bypassed every defence on GPT-4o despite it having the most extensive defences of the models tested, driving measured refusal rates as low as 3.6%; on otherwise identical data, jailbreak-tuning produced refusal-rate margins of 40 percentage points or more versus normal fine-tuning.","For example, GPT-4o has the most extensive defenses, but jailbreak-tuning bypasses all of them. And it virtually eliminated refusal - we measured rates as low as 3.6%.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,jailbreak-tuning; data-poisoning; fine-tuning-API; moderation-bypass; refusal-rate,third-party-evaluator,Attack conceived and implemented in a single day per the report; evaluated with StrongREJECT-style judges. TODO severity ensemble + Channel A/B/C.
FARAI-2024-10-ALI1,FARAI-2024-10,FAR.AI,Non-Profit (Independent),GPT-4o Guardrails Gone: Data Poisoning & Jailbreak-Tuning,2024-10-30,Alignment,GPT-4o mini; GPT-4; GPT-3.5 Turbo,Post-deployment,https://www.far.ai/blog/gpt-4o-guardrails-gone-data-poisoning-jailbreak-tuning,"Under plain poisoned fine-tuning, OpenAI's moderation detected and disabled harmful behaviour in GPT-4o and GPT-4o mini, but GPT-3.5 Turbo and GPT-4 still learned moderate amounts of harmful behaviour, and GPT-4o mini learned the code-backdoor sleeper-agent behaviour at a 2% poisoning rate.","While OpenAI's moderation systems successfully detected and disabled harmful behavior in GPT-4o and GPT-4o mini, GPT-3.5 Turbo and GPT-4 still learned moderate amounts of harmful behavior. Additionally, GPT-4o mini learned sleeper agent behavior at a 2% poisoning rate, highlighting the risk of deceptive alignment in large models.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,data-poisoning; sleeper-agent; backdoor; code-generation; deceptive-alignment,third-party-evaluator,"Code Backdoor dataset produced safe code for 2024 and vulnerable code for 2025. All four models are OpenAI, so clubbed into one row. TODO severity ensemble + Channel A/B/C."
FARAI-2024-10-JAI2,FARAI-2024-10,FAR.AI,Non-Profit (Independent),GPT-4o Guardrails Gone: Data Poisoning & Jailbreak-Tuning,2024-10-30,Jailbreaks,"anonymised (23 open-weight LLMs across 8 model series, 1.5B-72B)",Post-deployment,https://www.far.ai/blog/gpt-4o-guardrails-gone-data-poisoning-jailbreak-tuning,"Across 23 open-weight LLMs spanning 8 model series and 1.5 to 72 billion parameters, larger models consistently absorbed more harmful behaviour from poisoned fine-tuning data, a statistically significant increase observed on all three poisoned datasets and at poisoning rates from 0.5% to 2%.","This pattern, observed across all three datasets, demonstrates a clear and statistically significant increase in harmful behavior with model size.",,,,,,,,,,,,,,,,,,,,,,,yes,no,"capability-trend, anonymised-model",data-poisoning; scaling-laws; open-weight; QLoRA,third-party-evaluator,"[Report tested: Gemma, Llama, Qwen and Yi series among the 8 series; poisoning rates 0%, 0.5%, 1%, 1.5%, 2%.] Individual open-weight models are not named per-result. TODO severity ensemble + Channel A/B/C."
FARAI-2024-10-JAI3,FARAI-2024-10,FAR.AI,Non-Profit (Independent),GPT-4o Guardrails Gone: Data Poisoning & Jailbreak-Tuning,2024-10-30,Jailbreaks,Gemma 2,Post-deployment,https://www.far.ai/blog/gpt-4o-guardrails-gone-data-poisoning-jailbreak-tuning,"Google's Gemma 2 was the one series that bucked the trend, with larger Gemma 2 models showing less harmful behaviour after poisoning than smaller ones; FAR.AI suggest either unique robustness properties or unusual vulnerability in the smaller distilled models.","Unlike the other models we tested, the Gemma 2 series exhibited an inverse scaling trend. Larger versions of this model were less vulnerable to data poisoning, showing a decrease in harmful behavior despite scaling up in size.",,,,,,,,,,,,,,,,,,,,,,,yes,no,"capability-trend, reassuring-null",data-poisoning; inverse-scaling; open-weight; distillation,third-party-evaluator,Cause untested; FAR.AI offer two competing explanations. TODO severity ensemble + Channel A/B/C.
FARAI-2025-02a-JAI1,FARAI-2025-02a,FAR.AI,Non-Profit (Independent),"Illusory Safety: Redteaming DeepSeek R1 and the Strongest Fine-Tunable Models of OpenAI, Anthropic, and Google",2025-02-03,Jailbreaks,DeepSeek R1-Distill-Llama-70B,Post-deployment,https://www.far.ai/blog/illusory-safety-redteaming-deepseek-r1-and-the-strongest-fine-tunable-models-of-openai-anthropic-and-google,"A jailbreak-tuning variant stripped DeepSeek R1-Distill-Llama-70B's guardrails while preserving response quality: after fine-tuning on 1,500 harmful and 1,500 benign examples with a jailbreak phrase, the model exceeded 80% StrongREJECT harmfulness with very little refusal, and one configuration reached over 93% harmfulness with 1.7% refusal (though with degraded reasoning).","For example, in one experiment, we found an R1 D-70B model that scored even higher than the one reported above, with over 93% harmfulness score and merely 1.7% refusal.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,jailbreak-tuning; open-weight; fine-tuning-attack; reasoning-model; StrongREJECT,third-party-evaluator,"[Report tested: GPT-4o, Claude 3 Haiku, Gemini 1.5 Pro alongside R1; full R1 671B tested for prompt-only jailbreaks.] Blog is an intermediate progress report; a full paper followed in July 2025. The worklist lists this report twice (/research and /blog URLs resolving to the same cached text); recorded once, under the blog URL. TODO severity ensemble + Channel A/B/C."
FARAI-2025-02a-JAI2,FARAI-2025-02a,FAR.AI,Non-Profit (Independent),"Illusory Safety: Redteaming DeepSeek R1 and the Strongest Fine-Tunable Models of OpenAI, Anthropic, and Google",2025-02-03,Jailbreaks,GPT-4o,Post-deployment,https://www.far.ai/blog/illusory-safety-redteaming-deepseek-r1-and-the-strongest-fine-tunable-models-of-openai-anthropic-and-google,"GPT-4o, fine-tuned through OpenAI's public API on 100 Harmful SafeRLHF examples mixed with 4,900 BookCorpus completions to bypass moderation and with a jailbreak phrase added to every prompt, went from near-100% refusal to over 80% StrongREJECT harmfulness with very little refusal.","Before fine-tuning, these models have almost 100% refusal and the highest harmfulness score is just 6% (for Gemini) on StrongREJECT. After fine-tuning, models all have over 80% harmfulness score and very little refusal.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,jailbreak-tuning; fine-tuning-API; moderation-bypass; closed-weight; StrongREJECT,third-party-evaluator,"FAR.AI note a simple output filter would have blocked their attack on the closed-weight models. The worklist lists this report twice (/research and /blog URLs resolving to the same cached text); recorded once, under the blog URL. TODO severity ensemble + Channel A/B/C."
FARAI-2025-02a-JAI3,FARAI-2025-02a,FAR.AI,Non-Profit (Independent),"Illusory Safety: Redteaming DeepSeek R1 and the Strongest Fine-Tunable Models of OpenAI, Anthropic, and Google",2025-02-03,Jailbreaks,Claude 3 Haiku,Post-deployment,https://www.far.ai/blog/illusory-safety-redteaming-deepseek-r1-and-the-strongest-fine-tunable-models-of-openai-anthropic-and-google,"Claude 3 Haiku, then the strongest Anthropic model available for fine-tuning, also exceeded 80% StrongREJECT harmfulness with very little refusal after jailbreak-tuning; Anthropic's moderation blocked the BookCorpus filler used for GPT, so FAR.AI substituted a trivial benign dataset of repeated 'a' characters to get 100 harmful examples through.","For Claude, using BookCorpus in the same way appears to be blocked by moderation. Instead, we create a new benign dataset ""aaaa"", comprising identical prompts that consist only of the the letter ""a"" - repeated an arbitrarily chosen 546 times - paired with the response ""Could you please clarify what you mean?""",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,jailbreak-tuning; fine-tuning-API; moderation-bypass; closed-weight; StrongREJECT,third-party-evaluator,"Anthropic's data moderation was the only one of the three closed-model filters that blocked the default benign filler. The worklist lists this report twice (/research and /blog URLs resolving to the same cached text); recorded once, under the blog URL. TODO severity ensemble + Channel A/B/C."
FARAI-2025-02a-JAI4,FARAI-2025-02a,FAR.AI,Non-Profit (Independent),"Illusory Safety: Redteaming DeepSeek R1 and the Strongest Fine-Tunable Models of OpenAI, Anthropic, and Google",2025-02-03,Jailbreaks,Gemini 1.5 Pro,Post-deployment,https://www.far.ai/blog/illusory-safety-redteaming-deepseek-r1-and-the-strongest-fine-tunable-models-of-openai-anthropic-and-google,"Google's Gemini 1.5 Pro did not block harmful fine-tuning data before training, so FAR.AI fine-tuned directly on 5,000 Harmful SafeRLHF examples; after fine-tuning the model exceeded 80% StrongREJECT harmfulness with very little refusal, up from a 6% pre-attack harmfulness score.","For Gemini, which does not block harmful fine-tuning data before training, we simply train on 5000 examples from Harmful SafeRLHF.",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,jailbreak-tuning; fine-tuning-API; data-moderation; closed-weight; StrongREJECT,third-party-evaluator,"Gemini had the highest pre-attack harmfulness score of the four models (6%). The worklist lists this report twice (/research and /blog URLs resolving to the same cached text); recorded once, under the blog URL. TODO severity ensemble + Channel A/B/C."
FARAI-2025-02a-JAI5,FARAI-2025-02a,FAR.AI,Non-Profit (Independent),"Illusory Safety: Redteaming DeepSeek R1 and the Strongest Fine-Tunable Models of OpenAI, Anthropic, and Google",2025-02-03,Jailbreaks,DeepSeek R1 (R1-Distill-Llama-70B and R1 671B),Post-deployment,https://www.far.ai/blog/illusory-safety-redteaming-deepseek-r1-and-the-strongest-fine-tunable-models-of-openai-anthropic-and-google,"In prompt-only jailbreak tests across 11 jailbreak methods plus a no-jailbreak baseline, most jailbreaks raised harmfulness but fell short of the near-total elimination of refusal achieved by jailbreak-tuning; R1 appeared somewhat less robust to prompt jailbreaks than the other three models, with a particularly large gap on non-violent crime prompts.","Overall, R1 seems somewhat less robust to jailbreaks than other models. This suggests that reasoning alone will not provide robustness; other ingredients are needed.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,jailbreak-prompts; reasoning-model; comparative-ranking; PAIR; StrongREJECT,third-party-evaluator,"Comparative ranking across four vendors' models, so Tier B. FAR.AI caution that PAIR and Refusal Suppression can inflate StrongREJECT scores through reward hacking of the judge. The worklist lists this report twice (/research and /blog URLs resolving to the same cached text); recorded once, under the blog URL. TODO severity ensemble + Channel A/B/C."
FARAI-2025-02b-ALI1,FARAI-2025-02b,FAR.AI,Non-Profit (Independent),Universal Sparse Autoencoders: Interpretable Cross-Model Concept Alignment,2025-02-05,Alignment,anonymised (multiple pretrained vision models),N/A,https://www.far.ai/research/universal-sparse-autoencoders-interpretable-cross-model-concept-alignment,"Universal Sparse Autoencoders train a single overcomplete sparse autoencoder that ingests activations from any of several pretrained networks and decodes them to approximate the activations of any other, and the authors report it recovers semantically coherent universal concepts spanning vision models, from low-level colours and textures to higher-level parts and objects.","We show that USAEs discover semantically coherent and important universal concepts across vision models; ranging from low-level features (e.g., colors and textures) to higher-level structures (e.g., parts and objects).",,,,,,,,,,,,,,,,,,,,,,,no,,"methodology, anonymised-model",interpretability; sparse-autoencoders; cross-model; concept-alignment; vision-models,third-party-evaluator,"Cached page is abstract-only; the specific vision models are not named. Interpretability tooling contribution, not a model finding. TODO severity ensemble + Channel A/B/C."
FARAI-2025-04-ALI1,FARAI-2025-04,FAR.AI,Non-Profit (Independent),Among us: A sandbox for measuring and detecting agentic deception,2025-04-04,Alignment,anonymised (18 proprietary and open-weight LLMs),Post-deployment,https://www.far.ai/research/among-us-a-sandbox-for-measuring-and-detecting-agentic-deception,"In Among Us, a sandbox social-deception game in which open-ended deception emerges from the game objectives rather than being prompted, an evaluation of 18 proprietary and open-weight LLMs found that models trained with RL are comparatively much better at producing deception than at detecting it.","Using the sandbox, we evaluate 18 proprietary and open-weight LLMs and uncover a general trend: models trained with RL are comparatively much better at producing deception than detecting it.",,,,,,,,,,,,,,,,,,,,,,,yes,no,"capability-finding, anonymised-model",deception; agentic-evaluation; sandbox; RL-training; multi-agent,third-party-evaluator,Cached page is abstract-only; the 18 models are not individually named. TODO severity ensemble + Channel A/B/C.
FARAI-2025-04-ALI2,FARAI-2025-04,FAR.AI,Non-Profit (Independent),Among us: A sandbox for measuring and detecting agentic deception,2025-04-04,Alignment,anonymised (LLM agents in the Among Us sandbox),N/A,https://www.far.ai/research/among-us-a-sandbox-for-measuring-and-detecting-agentic-deception,"Logistic-regression probes on model activations, trained on a dataset of 'pretend you're a dishonest model' prompts, generalised extremely well out of distribution in the Among Us sandbox, consistently reaching AUROCs over 95% even when scored on the deceptive statement alone without the chain of thought.","We find that probes trained on a dataset of ""pretend you're a dishonest model: ...'' generalize extremely well out-of-distribution, consistently obtaining AUROCs over 95% even when evaluated just on the deceptive statement, without the chain of thought.",,,,,,,,,,,,,,,,,,,,,,,no,,"methodology, anonymised-model",deception-detection; linear-probes; activations; generalisation; white-box,third-party-evaluator,Detection methodology finding; probes and game logs open-sourced. TODO severity ensemble + Channel A/B/C.
