Finding ID,Report ID,Institution,Institution Type,Report Title ,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Sources Checked (channel A),Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,,Eval? (trackable),Action Trackable?,Finding Type,Tags,Scope,Notes
HAL-2026-02b-AUT1,HAL-2026-02b,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Towards a Science of AI Agent Reliability,2026-02-18,Autonomy,N/A,N/A,https://arxiv.org/abs/2602.16666,"Adapting practice from safety-critical engineering (aviation, nuclear, automotive, process control), the authors decomposed agent reliability into four dimensions - consistency, robustness, predictability and safety - operationalised as twelve concrete metrics, and applied the profile to 15 models on two benchmarks (tau-bench and GAIA).","Grounded in safety-critical engineering, we provide a holistic performance profile consisting of twelve metrics that decompose agent reliability along four key dimensions: consistency, robustness, predictability, and safety.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,reliability; evaluation-framework; safety-critical-engineering; metrics,third-party-evaluator,The paper's headline accuracy-versus-reliability result is already recorded as HAL-2026-02-GOV1 (HAL reliability dashboard) and is not duplicated here; only the paper's distinct sub-findings are recorded. Report ID suffixed 'b' to avoid colliding with the existing HAL-2026-02 report. The extracted PDF text renders 'safety-critical' as 'safetycritical' (line-break hyphenation); the quote is otherwise verbatim from the abstract. TODO severity ensemble + Channel A/B/C.
HAL-2026-02b-AUT2,HAL-2026-02b,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Towards a Science of AI Agent Reliability,2026-02-18,Autonomy,"GPT-4o mini, GPT-4 Turbo, o1, GPT-5.2, GPT-5.2 (medium), GPT-5.5, Gemini 2.5 Flash, Gemini 2.5 Pro, Gemini 3.1 Pro, Gemini 3.5 Flash, Claude 3 Haiku, Claude 3.5 Haiku, Claude Sonnet 4, Claude Opus 4.5, Claude Opus 4.7",Post-deployment,https://arxiv.org/abs/2602.16666,"Outcome consistency was low across all 15 models - agents that can solve a task often fail to do so consistently, visible as a divergence between pass@k and pass-and-k - and the authors identified a 'what but not when' pattern in which distribution consistency is substantially higher than sequence consistency, i.e. agents reliably choose similar action types but vary in execution order.","First, outcome consistency remains low across all models (see Figure 2), meaning agents that can solve a task often fail to do so consistently.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,reliability; consistency; pass-and-k; planning,third-party-evaluator,Industry-wide result with no single accountable developer. The paper's headline accuracy-versus-reliability result is already recorded as HAL-2026-02-GOV1 (HAL reliability dashboard) and is not duplicated here; only the paper's distinct sub-findings are recorded. Report ID suffixed 'b' to avoid colliding with the existing HAL-2026-02 report. TODO severity ensemble + Channel A/B/C.
HAL-2026-02b-AUT3,HAL-2026-02b,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Towards a Science of AI Agent Reliability,2026-02-18,Autonomy,"GPT-4o mini, GPT-4 Turbo, o1, GPT-5.2, GPT-5.2 (medium), GPT-5.5, Gemini 2.5 Flash, Gemini 2.5 Pro, Gemini 3.1 Pro, Gemini 3.5 Flash, Claude 3 Haiku, Claude 3.5 Haiku, Claude Sonnet 4, Claude Opus 4.5, Claude Opus 4.7",Post-deployment,https://arxiv.org/abs/2602.16666,"The authors found an asymmetry in agent robustness: fault robustness and environment robustness showed ceiling effects across most models, while prompt robustness remained a key differentiator, with sensitivity to superficial instruction paraphrasing varying substantially across models - models handle genuine technical failures gracefully yet remain vulnerable to surface-level wording changes.",This pattern is counterintuitive: models handle genuine technical failures gracefully yet remain vulnerable to surface-level variations in task specifications.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,reliability; robustness; prompt-sensitivity; perturbation,third-party-evaluator,The paper's headline accuracy-versus-reliability result is already recorded as HAL-2026-02-GOV1 (HAL reliability dashboard) and is not duplicated here; only the paper's distinct sub-findings are recorded. Report ID suffixed 'b' to avoid colliding with the existing HAL-2026-02 report. TODO severity ensemble + Channel A/B/C.
HAL-2026-02b-AUT4,HAL-2026-02b,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Towards a Science of AI Agent Reliability,2026-02-18,Autonomy,"Claude 3 Haiku, Claude 3.5 Haiku, Claude Sonnet 4, Claude Opus 4.5, Claude Opus 4.7",Post-deployment,https://arxiv.org/abs/2602.16666,"On predictability, Anthropic's Claude models demonstrated stronger calibration than other families on both tau-bench and GAIA, maintaining well-aligned confidence estimates even as task complexity increased, while discrimination diverged across benchmarks and did not improve (and in some of the most recent models worsened) on GAIA.","Claude models in particular demonstrate stronger calibration on both benchmarks, maintaining well-aligned confidence estimates even as task complexity increases.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; reassuring-null,reliability; calibration; discrimination; predictability,third-party-evaluator,Comparatively reassuring result for one developer. The paper's headline accuracy-versus-reliability result is already recorded as HAL-2026-02-GOV1 (HAL reliability dashboard) and is not duplicated here; only the paper's distinct sub-findings are recorded. Report ID suffixed 'b' to avoid colliding with the existing HAL-2026-02 report. TODO severity ensemble + Channel A/B/C.
HAL-2026-02b-AUT5,HAL-2026-02b,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Towards a Science of AI Agent Reliability,2026-02-18,Autonomy,"GPT-4o mini, GPT-4 Turbo, o1, GPT-5.2, GPT-5.2 (medium), GPT-5.5, Gemini 2.5 Flash, Gemini 2.5 Pro, Gemini 3.1 Pro, Gemini 3.5 Flash, Claude 3 Haiku, Claude 3.5 Haiku, Claude Sonnet 4, Claude Opus 4.5, Claude Opus 4.7",Post-deployment,https://arxiv.org/abs/2602.16666,"On tau-bench's customer-service safety constraints, the most recent frontier models showed markedly lower violation rates and most violations were low-to-moderate severity, but financial-accuracy violations (incorrect charges and refunds) remained the most common failure mode across all models, and high-severity violations such as unauthorised data exposure still occurred.","Financial accuracy violations are the most prevalent failure mode, reflecting the difficulty of precise numerical reasoning in transactional contexts.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,reliability; safety-violations; tau-bench; financial-harm,third-party-evaluator,The paper's headline accuracy-versus-reliability result is already recorded as HAL-2026-02-GOV1 (HAL reliability dashboard) and is not duplicated here; only the paper's distinct sub-findings are recorded. Report ID suffixed 'b' to avoid colliding with the existing HAL-2026-02 report. TODO severity ensemble + Channel A/B/C.
HAL-2026-02b-AUT6,HAL-2026-02b,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Towards a Science of AI Agent Reliability,2026-02-18,Autonomy,"GPT-4o mini, GPT-4 Turbo, o1, GPT-5.2, GPT-5.2 (medium), GPT-5.5, Gemini 2.5 Flash, Gemini 2.5 Pro, Gemini 3.1 Pro, Gemini 3.5 Flash, Claude 3 Haiku, Claude 3.5 Haiku, Claude Sonnet 4, Claude Opus 4.5, Claude Opus 4.7",Post-deployment,https://arxiv.org/abs/2602.16666,"Reliability did not scale uniformly with model capability: calibration, robustness and safety generally improved with model size, but consistency often moved the other way, with smaller models frequently achieving equal or higher consistency, which the authors attribute to larger models having multiple solution paths that increase run-to-run variability; reasoning models were generally more reliable but their reliability gains lagged their accuracy gains.","While calibration, robustness, and safety generally improve with model size, consistency often exhibits an inverse pattern. Smaller models frequently achieve equal or higher consistency, suggesting that larger models’ multiple solution paths increase run-to-run variability.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-trend,reliability; scaling; consistency; reasoning-models,third-party-evaluator,The paper's headline accuracy-versus-reliability result is already recorded as HAL-2026-02-GOV1 (HAL reliability dashboard) and is not duplicated here; only the paper's distinct sub-findings are recorded. Report ID suffixed 'b' to avoid colliding with the existing HAL-2026-02 report. TODO severity ensemble + Channel A/B/C.
HAL-2026-02b-AUT7,HAL-2026-02b,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Towards a Science of AI Agent Reliability,2026-02-18,Autonomy,"GPT-4o mini, GPT-4 Turbo, o1, GPT-5.2, GPT-5.2 (medium), GPT-5.5, Gemini 2.5 Flash, Gemini 2.5 Pro, Gemini 3.1 Pro, Gemini 3.5 Flash, Claude 3 Haiku, Claude 3.5 Haiku, Claude Sonnet 4, Claude Opus 4.5, Claude Opus 4.7",Post-deployment,https://arxiv.org/abs/2602.16666,"Benchmark quality materially changed the reliability picture: restricting the analysis to the 26 tau-bench tasks left after excluding known grading errors improved predictability and safety almost universally across agents (calibration most of all, since an agent penalised by an incorrect answer key is unjustly judged overconfident), while consistency and robustness did not improve reliably.","We find that predictability and safety improve almost universally across agents. One notable observation is a significant improvement in predictability, most prominently in the calibration metric.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,benchmark-errors; tau-bench; measurement-validity; reliability,third-party-evaluator,Quote is contiguous in the published two-column PDF; the text extractor splits it across a column break. The paper's headline accuracy-versus-reliability result is already recorded as HAL-2026-02-GOV1 (HAL reliability dashboard) and is not duplicated here; only the paper's distinct sub-findings are recorded. Report ID suffixed 'b' to avoid colliding with the existing HAL-2026-02 report. TODO severity ensemble + Channel A/B/C.
HAL-2026-05-GOV1,HAL-2026-05,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Log Analysis for Credible Agent Evaluation,2026-05,Governance (evaluation practice),N/A,N/A,https://arxiv.org/abs/2605.08545,"The authors set out a taxonomy of three threats to credible agent evaluation - internal validity (shortcuts and benchmark artefacts distorting scores), external validity (benchmark performance failing to predict real-world utility), and safety evaluation (capability scores concealing dangerous actions) - with documented examples from Apollo, METR, UK AISI, CAISI and HAL, and four guiding principles for log analysis.","We argue that log analysis––the systematic tracking and analysis of the inputs, execution, and outputs of an AI agent––is necessary to overcome these validity threats and promote credible agent evaluation.",,,,,,,,,,,,,,,,,,,,,,,no,,governance,log-analysis; evaluation-validity; taxonomy; agent-evaluation,government-AISI,"Co-authored with UK AISI (Cozmin Ududec, Magda Dubois, JJ Allaire), Apollo Research, Transluce, Meridian Labs and UC Berkeley, so scope is government-AISI under section 1 even though the venue is HAL. The paper's own title on arXiv is 'Log analysis is necessary for credible evaluation of AI agents'. TODO severity ensemble + Channel A/B/C."
HAL-2026-05-AUT1,HAL-2026-05,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Log Analysis for Credible Agent Evaluation,2026-05,Autonomy,"13 frontier agents including GPT-5.2 (xhigh), Claude Opus 4.5, Gemini 3 Pro",Post-deployment,https://arxiv.org/abs/2605.08545,"Log analysis of tau-Bench Airline found errors in 25 of 50 tasks (nine policy inconsistencies, eight ambiguous user instructions, eight database or grading errors); excluding them roughly doubled average pass-and-5 across all sampled models, from 20.8% to 40.0%, meaning the original benchmark under-elicited frontier agent capability by about a factor of two.","Our analysis of these sources of under-elicitation uncovered errors in 25 of 50 (50%) of tasks, comprising nine with policy inconsistencies, eight with ambiguous instructions, and eight with database or grading errors.",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,log-analysis; under-elicitation; benchmark-errors; tau-bench,government-AISI,"Co-authored with UK AISI (Cozmin Ududec, Magda Dubois, JJ Allaire), Apollo Research, Transluce, Meridian Labs and UC Berkeley, so scope is government-AISI under section 1 even though the venue is HAL. The paper's own title on arXiv is 'Log analysis is necessary for credible evaluation of AI agents'. TODO severity ensemble + Channel A/B/C."
HAL-2026-05-AUT2,HAL-2026-05,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Log Analysis for Credible Agent Evaluation,2026-05,Autonomy,"GPT-4 Turbo, Gemini 2.5 Flash, GPT-5.2, GPT-5.2 (xhigh), Claude Opus 4.5, GPT-4o Mini",Post-deployment,https://arxiv.org/abs/2605.08545,"Adding a deployment-oriented metric - resistance to a simulated user persistently pushing the agent to breach airline policy for a credit, refund or upgrade - separated agents that looked equivalent on pass-and-5: Gemini 2.5 Flash and GPT-4 Turbo scored similarly on pass-and-5, but GPT-4 Turbo was roughly four times more likely to be persuaded into a policy violation.","For example, from pass∧5, Gemini 2.5 Flash and GPT-4 Turbo appear roughly equivalent, but GPT-4 Turbo is roughly 4 times more likely to be persuaded into a policy violation, indicating much weaker deployment readiness.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,persuasion; policy-violation; deployment-readiness; tau-bench,government-AISI,"Comparative ranking between two developers' models on a derived metric, hence Tier B. Co-authored with UK AISI (Cozmin Ududec, Magda Dubois, JJ Allaire), Apollo Research, Transluce, Meridian Labs and UC Berkeley, so scope is government-AISI under section 1 even though the venue is HAL. The paper's own title on arXiv is 'Log analysis is necessary for credible evaluation of AI agents'. TODO severity ensemble + Channel A/B/C."
HAL-2026-06-AUT1,HAL-2026-06,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Life After Benchmark Saturation: A Case Study of CORE-Bench,2026-06,Autonomy,"GPT-5.4, Claude Opus 4.5, Claude Opus 4.6, GPT-5.2 (as CORE-Agent / Codex CLI / OpenCode / Claude Code backends)",Post-deployment,https://arxiv.org/abs/2606.26158,"Log analysis of saturated CORE-Bench Hard runs surfaced 15 task-level errors and 20 tasks with exploitable shortcuts - failures the authors say would have been difficult to detect before accuracy saturated - which they corrected into CORE-Bench v1.1, a 39-task suite, plus a 19-task out-of-distribution suite in physics, engineering, economics and computer science.",We use log analysis to uncover 15 task-level errors and 20 tasks with exploitable shortcuts in CORE-Bench Hard that would have been difficult to surface before accuracy saturation.,,,,,,,,,,,,,,,,,,,,,,,no,,methodology,benchmark-validity; shortcuts; log-analysis; benchmark-repair,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
HAL-2026-06-AUT2,HAL-2026-06,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Life After Benchmark Saturation: A Case Study of CORE-Bench,2026-06,Autonomy,"GPT-5.4 (high), GPT-5.3-Codex (medium), Claude Opus 4.5, Claude Opus 4.6",Post-deployment,https://arxiv.org/abs/2606.26158,"Even after correcting construct-validity threats, accuracy on CORE-Bench v1.1 remained saturated - the top agent reached 100% and the next four tied at 97.4%, so accuracy alone no longer distinguished leading agents - and saturation persisted under a discipline distribution shift, with the top five of 12 Codex CLI agents statistically indistinguishable on CORE-Bench OOD.","Despite the construct validity improvements introduced in CORE-Bench v1.1, accuracy saturation persists: the top agent obtains an accuracy of 100% and the next four agents tie at 97.4% (see Table 2), so accuracy alone no longer distinguishes leading agents.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-trend,benchmark-saturation; OOD-generalisation; scientific-agents,third-party-evaluator,"Comparative ranking / saturation observation across several developers' models, hence Tier B. TODO severity ensemble + Channel A/B/C."
HAL-2026-06-AUT3,HAL-2026-06,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Life After Benchmark Saturation: A Case Study of CORE-Bench,2026-06,Autonomy,"GPT-5.4 (medium), Claude Opus 4.5, Claude Opus 4.6",Post-deployment,https://arxiv.org/abs/2606.26158,"Holding the model fixed and varying the scaffold changed measured capability more than changing the model: with GPT-5.4 (medium), Codex CLI outperformed the CORE-Agent scaffold by about 44 percentage points, GPT-5.4 had 17 of 39 scaffold-sensitive tasks against Claude Opus 4.5's 12, and every one of GPT-5.4's 19 CORE-Agent failures passed under at least one alternative scaffold - none was a universal failure.",Every one of GPT-5.4’s 19 CORE-Agent failures passes under at least one alternative scaffold; none is a universal failure.,,,,,,,,,,,,,,,,,,,,,,,no,,methodology,scaffolding; elicitation; model-vs-scaffold; leaderboard-validity,third-party-evaluator,Directly undermines reading a single leaderboard accuracy as a property of the model. TODO severity ensemble + Channel A/B/C.
HAL-2026-06-AUT4,HAL-2026-06,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Life After Benchmark Saturation: A Case Study of CORE-Bench,2026-06,Autonomy,Claude Opus 4.6,Post-deployment,https://arxiv.org/abs/2606.26158,"On CORE-Bench capsule-4252248, Claude Opus 4.6 computed the correct value (0.4929241) in three separate scaffolds and then submitted the rounded figure-legend value instead; because the behaviour recurred across scaffolds the authors attribute it to the model rather than the harness.","For capsule-4252248, Opus 4.6 computes the correct value (0.4929241) in three separate scaffolds, then submits the rounded figure-legend value",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,answer-selection-error; model-level-failure; scientific-agents,third-party-evaluator,"Single-task qualitative failure, so Tier B despite naming a specific model. Quote is truncated at a clause boundary in the source's running text. TODO severity ensemble + Channel A/B/C."
HAL-2026-06-AUT5,HAL-2026-06,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Life After Benchmark Saturation: A Case Study of CORE-Bench,2026-06,Autonomy,"GPT-5, GPT-5.1, GPT-5.2, GPT-5.3-Codex, GPT-5.4",Post-deployment,https://arxiv.org/abs/2606.26158,"Under a saturated accuracy metric, cost and efficiency still discriminated between agents: GPT-5.3-Codex (medium) was the most efficient high-accuracy agent, costing roughly 60% less than GPT-5.4 (high) at the same 97.4% accuracy, and token usage and dollar cost told different stories because of provider pricing and differing prompt-caching behaviour across scaffolds.","Compared to GPT-5.4 (high), which achieved equal accuracy (97.4%), GPT-5.3-Codex (medium) costs roughly 60% less.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,efficiency; cost; benchmark-saturation; agent-selection,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
HAL-2026-06-AUT6,HAL-2026-06,Princeton Holistic Agent Leaderboard (HAL),Non-Profit (AIEF),Life After Benchmark Saturation: A Case Study of CORE-Bench,2026-06,Autonomy,"GPT-5, GPT-5.1, GPT-5.2, GPT-5.3-Codex, GPT-5.4",Post-deployment,https://arxiv.org/abs/2606.26158,"On CORE-Bench v1.1 the agents were systematically underconfident and frequently failed to discriminate their own successes from failures better than chance; their self-rated confidence tracked the number of failed bash commands per run, a metric that is uncorrelated with whether the task actually succeeded.","Agents are broadly underconfident; their confidence tracks failed bash commands per task, a metric uncorrelated with task success.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,calibration; discrimination; self-assessment; reliability,third-party-evaluator,Quote is from the figure caption of the reliability analysis. TODO severity ensemble + Channel A/B/C.
